audit_id,audit_date,store_id,sku_id,visibility_score,shelf_compliance,audit_issue
AUD000369,2026-06-01,S001,SKU0369,81.82,Compliant,Unknown
AUD000370,2026-06-01,S001,SKU0370,91.89,Compliant,Unknown
AUD000371,2026-06-01,S001,SKU0371,0.0,Non-Compliant,Stock Out
AUD000372,2026-06-01,S001,SKU0372,63.64,Non-Compliant,Misplaced Product
AUD000373,2026-06-01,S001,SKU0373,100.0,Compliant,Unknown
AUD000374,2026-06-01,S001,SKU0374,76.92,Compliant,Unknown
AUD000375,2026-06-01,S001,SKU0375,91.67,Compliant,Unknown
AUD000376,2026-06-01,S001,SKU0376,31.82,Non-Compliant,Low Visibility
AUD000377,2026-06-01,S001,SKU0377,76.19,Compliant,Unknown
AUD000378,2026-06-01,S001,SKU0378,94.29,Compliant,Unknown
AUD000379,2026-06-01,S001,SKU0379,78.95,Non-Compliant,Misplaced Product
AUD000380,2026-06-01,S001,SKU0380,89.47,Compliant,Unknown
AUD000381,2026-06-01,S001,SKU0381,0.0,Non-Compliant,Stock Out
AUD000382,2026-06-01,S001,SKU0382,37.93,Non-Compliant,Low Visibility
AUD000383,2026-06-01,S001,SKU0383,7.14,Non-Compliant,Low Visibility
AUD000384,2026-06-01,S001,SKU0384,35.71,Non-Compliant,Low Visibility
AUD000385,2026-06-01,S001,SKU0385,0.0,Non-Compliant,Stock Out
AUD000386,2026-06-01,S001,SKU0386,0.0,Non-Compliant,Stock Out
AUD000387,2026-06-01,S001,SKU0387,57.69,Non-Compliant,Misplaced Product
AUD000388,2026-06-01,S001,SKU0388,0.0,Non-Compliant,Stock Out
AUD000389,2026-06-01,S001,SKU0389,0.0,Non-Compliant,Stock Out
AUD000390,2026-06-01,S001,SKU0390,84.62,Compliant,Unknown
AUD000391,2026-06-01,S001,SKU0391,47.22,Non-Compliant,Low Visibility
AUD000392,2026-06-01,S001,SKU0392,0.0,Non-Compliant,Stock Out
AUD000393,2026-06-01,S001,SKU0393,54.55,Compliant,Unknown
AUD000394,2026-06-01,S001,SKU0394,0.0,Non-Compliant,Stock Out
AUD000395,2026-06-01,S001,SKU0395,40.0,Non-Compliant,Low Visibility
AUD000396,2026-06-01,S001,SKU0396,87.5,Compliant,Unknown
AUD000397,2026-06-01,S001,SKU0397,0.0,Non-Compliant,Stock Out
AUD000398,2026-06-01,S001,SKU0398,100.0,Compliant,Unknown
AUD000399,2026-06-01,S001,SKU0399,58.62,Compliant,Unknown
AUD000400,2026-06-01,S001,SKU0400,66.67,Compliant,Unknown
AUD000401,2026-06-01,S001,SKU0401,24.0,Non-Compliant,Low Visibility
AUD000402,2026-06-01,S001,SKU0402,70.0,Compliant,Unknown
AUD000403,2026-06-01,S001,SKU0403,36.84,Non-Compliant,Low Visibility
AUD000404,2026-06-01,S001,SKU0404,0.0,Non-Compliant,Stock Out
AUD000405,2026-06-01,S001,SKU0405,57.58,Compliant,Unknown
AUD000406,2026-06-01,S001,SKU0406,32.14,Non-Compliant,Low Visibility
AUD000407,2026-06-01,S001,SKU0407,50.0,Compliant,Unknown
AUD000408,2026-06-01,S001,SKU0408,52.38,Compliant,Unknown
AUD000409,2026-06-01,S001,SKU0409,94.74,Compliant,Unknown
AUD000410,2026-06-01,S001,SKU0410,30.0,Non-Compliant,Low Visibility
AUD000411,2026-06-01,S001,SKU0411,53.85,Compliant,Unknown
AUD000412,2026-06-01,S001,SKU0412,46.15,Non-Compliant,Low Visibility
AUD000413,2026-06-01,S001,SKU0413,33.33,Non-Compliant,Low Visibility
AUD000414,2026-06-01,S001,SKU0414,33.33,Non-Compliant,Low Visibility
AUD000415,2026-06-01,S001,SKU0415,37.5,Non-Compliant,Low Visibility
AUD000416,2026-06-01,S001,SKU0416,39.13,Non-Compliant,Low Visibility
AUD000417,2026-06-01,S001,SKU0417,79.17,Compliant,Unknown
AUD000418,2026-06-01,S001,SKU0418,84.62,Compliant,Unknown
AUD000419,2026-06-01,S001,SKU0419,85.0,Compliant,Unknown
AUD000420,2026-06-01,S001,SKU0420,44.44,Non-Compliant,Low Visibility
AUD000421,2026-06-01,S001,SKU0421,70.37,Compliant,Unknown
AUD000422,2026-06-01,S001,SKU0422,89.47,Compliant,Unknown
AUD000423,2026-06-01,S001,SKU0423,89.47,Compliant,Unknown
AUD000424,2026-06-01,S001,SKU0424,70.0,Compliant,Unknown
AUD000425,2026-06-01,S001,SKU0425,46.15,Non-Compliant,Low Visibility
AUD000426,2026-06-01,S001,SKU0426,71.88,Compliant,Unknown
AUD000427,2026-06-01,S001,SKU0427,60.0,Compliant,Unknown
AUD000428,2026-06-01,S001,SKU0428,61.54,Compliant,Unknown
AUD000429,2026-06-01,S001,SKU0429,81.58,Compliant,Unknown
AUD000430,2026-06-01,S001,SKU0430,60.0,Compliant,Unknown
AUD000431,2026-06-01,S001,SKU0431,85.0,Compliant,Unknown
AUD000432,2026-06-01,S001,SKU0432,46.67,Non-Compliant,Low Visibility
AUD000433,2026-06-01,S001,SKU0433,93.55,Compliant,Unknown
AUD000434,2026-06-01,S001,SKU0434,39.13,Non-Compliant,Low Visibility
AUD000435,2026-06-01,S001,SKU0435,83.33,Compliant,Unknown
AUD000436,2026-06-01,S001,SKU0436,96.0,Compliant,Unknown
AUD000437,2026-06-01,S001,SKU0437,93.1,Compliant,Unknown
AUD000438,2026-06-01,S001,SKU0438,72.22,Non-Compliant,Misplaced Product
AUD000439,2026-06-01,S001,SKU0439,0.0,Non-Compliant,Stock Out
AUD000440,2026-06-01,S001,SKU0440,0.0,Non-Compliant,Stock Out
AUD000441,2026-06-01,S001,SKU0441,78.57,Compliant,Unknown
AUD000442,2026-06-01,S001,SKU0442,0.0,Non-Compliant,Stock Out
AUD000443,2026-06-01,S001,SKU0443,82.05,Compliant,Unknown
AUD000444,2026-06-01,S001,SKU0444,81.82,Compliant,Unknown
AUD000445,2026-06-01,S001,SKU0445,45.45,Non-Compliant,Low Visibility
AUD000446,2026-06-01,S001,SKU0446,82.14,Compliant,Unknown
AUD000447,2026-06-01,S001,SKU0447,100.0,Compliant,Unknown
AUD000448,2026-06-01,S001,SKU0448,70.0,Compliant,Unknown
AUD000449,2026-06-01,S001,SKU0449,38.71,Non-Compliant,Low Visibility
AUD000450,2026-06-01,S001,SKU0450,100.0,Compliant,Unknown
AUD000451,2026-06-01,S001,SKU0451,33.33,Non-Compliant,Low Visibility
AUD000452,2026-06-01,S001,SKU0452,0.0,Non-Compliant,Stock Out
AUD000453,2026-06-01,S001,SKU0453,57.14,Non-Compliant,Misplaced Product
AUD000454,2026-06-01,S001,SKU0454,32.0,Non-Compliant,Low Visibility
AUD000455,2026-06-01,S001,SKU0455,100.0,Compliant,Unknown
AUD000456,2026-06-01,S001,SKU0456,83.87,Compliant,Unknown
AUD000457,2026-06-01,S001,SKU0457,0.0,Non-Compliant,Stock Out
AUD000458,2026-06-01,S001,SKU0458,75.76,Compliant,Unknown
AUD000459,2026-06-01,S001,SKU0459,28.57,Non-Compliant,Low Visibility
AUD000460,2026-06-01,S001,SKU0460,88.46,Compliant,Unknown
AUD000461,2026-06-01,S001,SKU0461,74.07,Compliant,Unknown
AUD000462,2026-06-01,S001,SKU0462,90.91,Compliant,Unknown
AUD000463,2026-06-01,S001,SKU0463,50.0,Compliant,Unknown
AUD000464,2026-06-01,S001,SKU0464,63.33,Compliant,Unknown
AUD000465,2026-06-01,S001,SKU0465,20.0,Non-Compliant,Low Visibility
AUD000466,2026-06-01,S001,SKU0466,0.0,Non-Compliant,Stock Out
AUD000467,2026-06-01,S001,SKU0467,34.78,Non-Compliant,Low Visibility
AUD000468,2026-06-01,S001,SKU0468,48.15,Non-Compliant,Low Visibility
AUD000469,2026-06-01,S001,SKU0469,0.0,Non-Compliant,Stock Out
AUD000470,2026-06-01,S001,SKU0470,5.26,Non-Compliant,Low Visibility
AUD000471,2026-06-01,S001,SKU0471,88.89,Compliant,Unknown
AUD000472,2026-06-01,S001,SKU0472,76.92,Compliant,Unknown
AUD000473,2026-06-01,S001,SKU0473,76.47,Compliant,Unknown
AUD000474,2026-06-01,S001,SKU0474,94.29,Compliant,Unknown
AUD000475,2026-06-01,S001,SKU0475,10.0,Non-Compliant,Low Visibility
AUD000476,2026-06-01,S001,SKU0476,59.09,Compliant,Unknown
AUD000477,2026-06-01,S001,SKU0477,91.89,Compliant,Unknown
AUD000478,2026-06-01,S001,SKU0478,96.77,Compliant,Unknown
AUD000479,2026-06-01,S001,SKU0479,26.92,Non-Compliant,Low Visibility
AUD000480,2026-06-01,S001,SKU0480,67.57,Compliant,Unknown
AUD000481,2026-06-01,S001,SKU0481,59.26,Compliant,Unknown
AUD000482,2026-06-01,S001,SKU0482,90.48,Compliant,Unknown
AUD000483,2026-06-01,S001,SKU0483,67.57,Compliant,Unknown
AUD000484,2026-06-01,S001,SKU0484,21.05,Non-Compliant,Low Visibility
AUD000485,2026-06-01,S001,SKU0485,64.1,Compliant,Unknown
AUD000486,2026-06-01,S001,SKU0486,26.67,Non-Compliant,Low Visibility
AUD000487,2026-06-01,S001,SKU0487,55.26,Compliant,Unknown
AUD000488,2026-06-01,S001,SKU0488,96.55,Compliant,Unknown
AUD000489,2026-06-01,S001,SKU0489,45.71,Non-Compliant,Low Visibility
AUD000490,2026-06-01,S001,SKU0490,75.0,Compliant,Unknown
AUD000491,2026-06-01,S001,SKU0491,59.46,Compliant,Unknown
AUD000492,2026-06-01,S001,SKU0492,18.75,Non-Compliant,Low Visibility
AUD000493,2026-06-01,S001,SKU0493,86.21,Compliant,Unknown
AUD000494,2026-06-01,S001,SKU0494,97.37,Compliant,Unknown
AUD000495,2026-06-01,S001,SKU0495,72.22,Compliant,Unknown
AUD000496,2026-06-01,S001,SKU0496,72.0,Compliant,Unknown
AUD000497,2026-06-01,S001,SKU0497,36.36,Non-Compliant,Low Visibility
AUD000498,2026-06-01,S001,SKU0498,10.53,Non-Compliant,Low Visibility
AUD000499,2026-06-01,S001,SKU0499,96.77,Compliant,Unknown
AUD000500,2026-06-01,S001,SKU0500,100.0,Compliant,Unknown
AUD000501,2026-06-01,S002,SKU0001,82.35,Compliant,Unknown
AUD000502,2026-06-01,S002,SKU0002,91.3,Compliant,Unknown
AUD000503,2026-06-01,S002,SKU0003,9.52,Non-Compliant,Low Visibility
AUD000504,2026-06-01,S002,SKU0004,44.44,Non-Compliant,Low Visibility
AUD000505,2026-06-01,S002,SKU0005,88.57,Compliant,Unknown
AUD000506,2026-06-01,S002,SKU0006,0.0,Non-Compliant,Stock Out
AUD000507,2026-06-01,S002,SKU0007,46.67,Non-Compliant,Low Visibility
AUD000508,2026-06-01,S002,SKU0008,45.71,Non-Compliant,Low Visibility
AUD000509,2026-06-01,S002,SKU0009,90.0,Non-Compliant,Misplaced Product
AUD000510,2026-06-01,S002,SKU0010,78.12,Compliant,Unknown
AUD000511,2026-06-01,S002,SKU0011,89.74,Compliant,Unknown
AUD000512,2026-06-01,S002,SKU0012,0.0,Non-Compliant,Stock Out
AUD000513,2026-06-01,S002,SKU0013,60.0,Compliant,Unknown
AUD000514,2026-06-01,S002,SKU0014,17.65,Non-Compliant,Low Visibility
AUD000515,2026-06-01,S002,SKU0015,86.36,Compliant,Unknown
AUD000516,2026-06-01,S002,SKU0016,6.25,Non-Compliant,Low Visibility
AUD000517,2026-06-01,S002,SKU0017,94.12,Compliant,Unknown
AUD000518,2026-06-01,S002,SKU0018,66.67,Compliant,Unknown
AUD000519,2026-06-01,S002,SKU0019,78.12,Compliant,Unknown
AUD000520,2026-06-01,S002,SKU0020,96.15,Compliant,Unknown
AUD000521,2026-06-01,S002,SKU0021,58.82,Compliant,Unknown
AUD000522,2026-06-01,S002,SKU0022,100.0,Compliant,Unknown
AUD000523,2026-06-01,S002,SKU0023,0.0,Non-Compliant,Stock Out
AUD000524,2026-06-01,S002,SKU0024,90.0,Compliant,Unknown
AUD000525,2026-06-01,S002,SKU0025,61.54,Non-Compliant,Misplaced Product
AUD000526,2026-06-01,S002,SKU0026,96.88,Compliant,Unknown
AUD000527,2026-06-01,S002,SKU0027,7.69,Non-Compliant,Low Visibility
AUD000528,2026-06-01,S002,SKU0028,22.73,Non-Compliant,Low Visibility
AUD000529,2026-06-01,S002,SKU0029,0.0,Non-Compliant,Stock Out
AUD000530,2026-06-01,S002,SKU0030,86.96,Compliant,Unknown
AUD000531,2026-06-01,S002,SKU0031,100.0,Compliant,Unknown
AUD000532,2026-06-01,S002,SKU0032,90.32,Compliant,Unknown
AUD000533,2026-06-01,S002,SKU0033,36.67,Non-Compliant,Low Visibility
AUD000534,2026-06-01,S002,SKU0034,82.05,Compliant,Unknown
AUD000535,2026-06-01,S002,SKU0035,93.94,Compliant,Unknown
AUD000536,2026-06-01,S002,SKU0036,83.87,Compliant,Unknown
AUD000537,2026-06-01,S002,SKU0037,30.0,Non-Compliant,Low Visibility
AUD000538,2026-06-01,S002,SKU0038,93.75,Compliant,Unknown
AUD000539,2026-06-01,S002,SKU0039,100.0,Compliant,Unknown
AUD000540,2026-06-01,S002,SKU0040,36.36,Non-Compliant,Low Visibility
AUD000541,2026-06-01,S002,SKU0041,6.67,Non-Compliant,Low Visibility
AUD000542,2026-06-01,S002,SKU0042,78.57,Compliant,Unknown
AUD000543,2026-06-01,S002,SKU0043,72.73,Compliant,Unknown
AUD000544,2026-06-01,S002,SKU0044,52.63,Compliant,Unknown
AUD000545,2026-06-01,S002,SKU0045,41.67,Non-Compliant,Low Visibility
AUD000546,2026-06-01,S002,SKU0046,66.67,Compliant,Unknown
AUD000547,2026-06-01,S002,SKU0047,97.37,Compliant,Unknown
AUD000548,2026-06-01,S002,SKU0048,62.5,Compliant,Unknown
AUD000549,2026-06-01,S002,SKU0049,54.17,Compliant,Unknown
AUD000550,2026-06-01,S002,SKU0050,78.79,Non-Compliant,Misplaced Product
AUD000551,2026-06-01,S002,SKU0051,7.14,Non-Compliant,Low Visibility
AUD000552,2026-06-01,S002,SKU0052,27.27,Non-Compliant,Low Visibility
AUD000553,2026-06-01,S002,SKU0053,100.0,Compliant,Unknown
AUD000554,2026-06-01,S002,SKU0054,76.92,Compliant,Unknown
AUD000555,2026-06-01,S002,SKU0055,0.0,Non-Compliant,Stock Out
AUD000556,2026-06-01,S002,SKU0056,85.71,Compliant,Unknown
AUD000557,2026-06-01,S002,SKU0057,30.43,Non-Compliant,Low Visibility
AUD000558,2026-06-01,S002,SKU0058,42.86,Non-Compliant,Low Visibility
AUD000559,2026-06-01,S002,SKU0059,0.0,Non-Compliant,Stock Out
AUD000560,2026-06-01,S002,SKU0060,80.77,Compliant,Unknown
AUD000561,2026-06-01,S002,SKU0061,0.0,Non-Compliant,Stock Out
AUD000562,2026-06-01,S002,SKU0062,76.32,Compliant,Unknown
AUD000563,2026-06-01,S002,SKU0063,100.0,Compliant,Unknown
AUD000564,2026-06-01,S002,SKU0064,46.43,Non-Compliant,Low Visibility
AUD000565,2026-06-01,S002,SKU0065,62.96,Non-Compliant,Misplaced Product
AUD000566,2026-06-01,S002,SKU0066,100.0,Compliant,Unknown
AUD000567,2026-06-01,S002,SKU0067,48.39,Non-Compliant,Low Visibility
AUD000568,2026-06-01,S002,SKU0068,80.0,Compliant,Unknown
AUD000569,2026-06-01,S002,SKU0069,60.87,Compliant,Unknown
AUD000570,2026-06-01,S002,SKU0070,34.78,Non-Compliant,Low Visibility
AUD000571,2026-06-01,S002,SKU0071,82.35,Compliant,Unknown
AUD000572,2026-06-01,S002,SKU0072,84.21,Compliant,Unknown
AUD000573,2026-06-01,S002,SKU0073,94.59,Compliant,Unknown
AUD000574,2026-06-01,S002,SKU0074,71.79,Compliant,Unknown
AUD000575,2026-06-01,S002,SKU0075,0.0,Non-Compliant,Stock Out
AUD000576,2026-06-01,S002,SKU0076,0.0,Non-Compliant,Stock Out
AUD000577,2026-06-01,S002,SKU0077,45.45,Non-Compliant,Low Visibility
AUD000578,2026-06-01,S002,SKU0078,90.48,Compliant,Unknown
AUD000579,2026-06-01,S002,SKU0079,90.91,Compliant,Unknown
AUD000580,2026-06-01,S002,SKU0080,32.0,Non-Compliant,Low Visibility
AUD000581,2026-06-01,S002,SKU0081,96.3,Compliant,Unknown
AUD000582,2026-06-01,S002,SKU0082,73.33,Compliant,Unknown
AUD000583,2026-06-01,S002,SKU0083,83.33,Compliant,Unknown
AUD000584,2026-06-01,S002,SKU0084,32.0,Non-Compliant,Low Visibility
AUD000585,2026-06-01,S002,SKU0085,73.68,Compliant,Unknown
AUD000586,2026-06-01,S002,SKU0086,72.22,Compliant,Unknown
AUD000587,2026-06-01,S002,SKU0087,85.19,Compliant,Unknown
AUD000588,2026-06-01,S002,SKU0088,42.86,Non-Compliant,Low Visibility
AUD000589,2026-06-01,S002,SKU0089,27.27,Non-Compliant,Low Visibility
AUD000590,2026-06-01,S002,SKU0090,0.0,Non-Compliant,Stock Out
AUD000591,2026-06-01,S002,SKU0091,82.35,Compliant,Unknown
AUD000592,2026-06-01,S002,SKU0092,68.57,Compliant,Unknown
AUD000593,2026-06-01,S002,SKU0093,63.16,Compliant,Unknown
AUD000594,2026-06-01,S002,SKU0094,18.75,Non-Compliant,Low Visibility
AUD000595,2026-06-01,S002,SKU0095,64.71,Compliant,Unknown
AUD000596,2026-06-01,S002,SKU0096,43.75,Non-Compliant,Low Visibility
AUD000597,2026-06-01,S002,SKU0097,86.49,Compliant,Unknown
AUD000598,2026-06-01,S002,SKU0098,40.0,Non-Compliant,Low Visibility
AUD000599,2026-06-01,S002,SKU0099,86.21,Compliant,Unknown
AUD000600,2026-06-01,S002,SKU0100,95.45,Compliant,Unknown
AUD000601,2026-06-01,S002,SKU0101,0.0,Non-Compliant,Stock Out
AUD000602,2026-06-01,S002,SKU0102,59.38,Compliant,Unknown
AUD000603,2026-06-01,S002,SKU0103,60.87,Compliant,Unknown
AUD000604,2026-06-01,S002,SKU0104,96.3,Compliant,Unknown
AUD000605,2026-06-01,S002,SKU0105,66.67,Compliant,Unknown
AUD000606,2026-06-01,S002,SKU0106,50.0,Compliant,Unknown
AUD000607,2026-06-01,S002,SKU0107,84.62,Compliant,Unknown
AUD000608,2026-06-01,S002,SKU0108,50.0,Compliant,Unknown
AUD000609,2026-06-01,S002,SKU0109,30.77,Non-Compliant,Low Visibility
AUD000610,2026-06-01,S002,SKU0110,59.46,Compliant,Unknown
AUD000611,2026-06-01,S002,SKU0111,72.22,Compliant,Unknown
AUD000612,2026-06-01,S002,SKU0112,72.22,Compliant,Unknown
AUD000613,2026-06-01,S002,SKU0113,96.97,Compliant,Unknown
AUD000614,2026-06-01,S002,SKU0114,0.0,Non-Compliant,Stock Out
AUD000615,2026-06-01,S002,SKU0115,17.39,Non-Compliant,Low Visibility
AUD000616,2026-06-01,S002,SKU0116,97.22,Compliant,Unknown
AUD000617,2026-06-01,S002,SKU0117,52.94,Compliant,Unknown
AUD000618,2026-06-01,S002,SKU0118,72.22,Compliant,Unknown
AUD000619,2026-06-01,S002,SKU0119,94.74,Compliant,Unknown
AUD000620,2026-06-01,S002,SKU0120,76.19,Compliant,Unknown
AUD000621,2026-06-01,S002,SKU0121,70.0,Compliant,Unknown
AUD000622,2026-06-01,S002,SKU0122,52.17,Compliant,Unknown
AUD000623,2026-06-01,S002,SKU0123,58.33,Compliant,Unknown
AUD000624,2026-06-01,S002,SKU0124,44.12,Non-Compliant,Low Visibility
AUD000625,2026-06-01,S002,SKU0125,31.25,Non-Compliant,Low Visibility
AUD000626,2026-06-01,S002,SKU0126,0.0,Non-Compliant,Stock Out
AUD000627,2026-06-01,S002,SKU0127,100.0,Compliant,Unknown
AUD000628,2026-06-01,S002,SKU0128,93.1,Compliant,Unknown
AUD000629,2026-06-01,S002,SKU0129,70.0,Compliant,Unknown
AUD000630,2026-06-01,S002,SKU0130,85.71,Compliant,Unknown
AUD000631,2026-06-01,S002,SKU0131,0.0,Non-Compliant,Stock Out
AUD000632,2026-06-01,S002,SKU0132,72.73,Compliant,Unknown
AUD000633,2026-06-01,S002,SKU0133,65.22,Compliant,Unknown
AUD000634,2026-06-01,S002,SKU0134,60.53,Compliant,Unknown
AUD000635,2026-06-01,S002,SKU0135,58.06,Compliant,Unknown
AUD000636,2026-06-01,S002,SKU0136,17.65,Non-Compliant,Low Visibility
AUD000637,2026-06-01,S002,SKU0137,63.64,Compliant,Unknown
AUD000638,2026-06-01,S002,SKU0138,14.29,Non-Compliant,Low Visibility
AUD000639,2026-06-01,S002,SKU0139,31.58,Non-Compliant,Low Visibility
AUD000640,2026-06-01,S002,SKU0140,6.25,Non-Compliant,Low Visibility
AUD000641,2026-06-01,S002,SKU0141,71.88,Compliant,Unknown
AUD000642,2026-06-01,S002,SKU0142,53.57,Compliant,Unknown
AUD000643,2026-06-01,S002,SKU0143,72.41,Compliant,Unknown
AUD000644,2026-06-01,S002,SKU0144,78.38,Compliant,Unknown
AUD000645,2026-06-01,S002,SKU0145,0.0,Non-Compliant,Stock Out
AUD000646,2026-06-01,S002,SKU0146,84.62,Compliant,Unknown
AUD000647,2026-06-01,S002,SKU0147,25.0,Non-Compliant,Low Visibility
AUD000648,2026-06-01,S002,SKU0148,75.0,Compliant,Unknown
AUD000649,2026-06-01,S002,SKU0149,29.41,Non-Compliant,Low Visibility
AUD000650,2026-06-01,S002,SKU0150,100.0,Compliant,Unknown
AUD000651,2026-06-01,S002,SKU0151,71.43,Compliant,Unknown
AUD000652,2026-06-01,S002,SKU0152,88.89,Compliant,Unknown
AUD000653,2026-06-01,S002,SKU0153,42.42,Non-Compliant,Low Visibility
AUD000654,2026-06-01,S002,SKU0154,95.65,Compliant,Unknown
AUD000655,2026-06-01,S002,SKU0155,87.5,Compliant,Unknown
AUD000656,2026-06-01,S002,SKU0156,90.0,Compliant,Unknown
AUD000657,2026-06-01,S002,SKU0157,95.45,Compliant,Unknown
AUD000658,2026-06-01,S002,SKU0158,81.82,Compliant,Unknown
AUD000659,2026-06-01,S002,SKU0159,83.33,Compliant,Unknown
AUD000660,2026-06-01,S002,SKU0160,58.33,Compliant,Unknown
AUD000661,2026-06-01,S002,SKU0161,34.62,Non-Compliant,Low Visibility
AUD000662,2026-06-01,S002,SKU0162,25.0,Non-Compliant,Low Visibility
AUD000663,2026-06-01,S002,SKU0163,50.0,Compliant,Unknown
AUD000664,2026-06-01,S002,SKU0164,71.43,Compliant,Unknown
AUD000665,2026-06-01,S002,SKU0165,91.89,Compliant,Unknown
AUD000666,2026-06-01,S002,SKU0166,64.29,Compliant,Unknown
AUD000667,2026-06-01,S002,SKU0167,91.89,Compliant,Unknown
AUD000668,2026-06-01,S002,SKU0168,42.86,Non-Compliant,Low Visibility
AUD000669,2026-06-01,S002,SKU0169,52.94,Compliant,Unknown
AUD000670,2026-06-01,S002,SKU0170,14.29,Non-Compliant,Low Visibility
AUD000671,2026-06-01,S002,SKU0171,70.37,Compliant,Unknown
AUD000672,2026-06-01,S002,SKU0172,28.0,Non-Compliant,Low Visibility
AUD000673,2026-06-01,S002,SKU0173,80.0,Compliant,Unknown
AUD000674,2026-06-01,S002,SKU0174,30.77,Non-Compliant,Low Visibility
AUD000675,2026-06-01,S002,SKU0175,100.0,Compliant,Unknown
AUD000676,2026-06-01,S002,SKU0176,79.17,Compliant,Unknown
AUD000677,2026-06-01,S002,SKU0177,83.87,Compliant,Unknown
AUD000678,2026-06-01,S002,SKU0178,97.37,Compliant,Unknown
AUD000679,2026-06-01,S002,SKU0179,90.0,Compliant,Unknown
AUD000680,2026-06-01,S002,SKU0180,43.75,Non-Compliant,Low Visibility
AUD000681,2026-06-01,S002,SKU0181,82.14,Compliant,Unknown
AUD000682,2026-06-01,S002,SKU0182,60.0,Compliant,Unknown
AUD000683,2026-06-01,S002,SKU0183,83.78,Compliant,Unknown
AUD000684,2026-06-01,S002,SKU0184,50.0,Compliant,Unknown
AUD000685,2026-06-01,S002,SKU0185,89.47,Compliant,Unknown
AUD000686,2026-06-01,S002,SKU0186,88.24,Compliant,Unknown
AUD000687,2026-06-01,S002,SKU0187,21.43,Non-Compliant,Low Visibility
AUD000688,2026-06-01,S002,SKU0188,92.31,Compliant,Unknown
AUD000689,2026-06-01,S002,SKU0189,30.0,Non-Compliant,Low Visibility
AUD000690,2026-06-01,S002,SKU0190,0.0,Non-Compliant,Stock Out
AUD000691,2026-06-01,S002,SKU0191,93.1,Compliant,Unknown
AUD000692,2026-06-01,S002,SKU0192,60.0,Compliant,Unknown
AUD000693,2026-06-01,S002,SKU0193,56.67,Compliant,Unknown
AUD000694,2026-06-01,S002,SKU0194,38.1,Non-Compliant,Low Visibility
AUD000695,2026-06-01,S002,SKU0195,0.0,Non-Compliant,Stock Out
AUD000696,2026-06-01,S002,SKU0196,79.49,Compliant,Unknown
AUD000697,2026-06-01,S002,SKU0197,87.5,Compliant,Unknown
AUD000698,2026-06-01,S002,SKU0198,0.0,Non-Compliant,Stock Out
AUD000699,2026-06-01,S002,SKU0199,53.85,Compliant,Unknown
AUD000700,2026-06-01,S002,SKU0200,0.0,Non-Compliant,Stock Out
AUD000701,2026-06-01,S002,SKU0201,52.78,Compliant,Unknown
AUD000702,2026-06-01,S002,SKU0202,64.29,Compliant,Unknown
AUD000703,2026-06-01,S002,SKU0203,96.77,Compliant,Unknown
AUD000704,2026-06-01,S002,SKU0204,93.75,Compliant,Unknown
AUD000705,2026-06-01,S002,SKU0205,50.0,Compliant,Unknown
AUD000706,2026-06-01,S002,SKU0206,25.0,Non-Compliant,Low Visibility
AUD000707,2026-06-01,S002,SKU0207,92.31,Compliant,Unknown
AUD000708,2026-06-01,S002,SKU0208,50.0,Compliant,Unknown
AUD000709,2026-06-01,S002,SKU0209,88.24,Compliant,Unknown
AUD000710,2026-06-01,S002,SKU0210,36.0,Non-Compliant,Low Visibility
AUD000711,2026-06-01,S002,SKU0211,54.84,Compliant,Unknown
AUD000712,2026-06-01,S002,SKU0212,73.68,Compliant,Unknown
AUD000713,2026-06-01,S002,SKU0213,48.48,Non-Compliant,Low Visibility
AUD000714,2026-06-01,S002,SKU0214,54.55,Compliant,Unknown
AUD000715,2026-06-01,S002,SKU0215,46.88,Non-Compliant,Low Visibility
AUD000716,2026-06-01,S002,SKU0216,5.56,Non-Compliant,Low Visibility
AUD000717,2026-06-01,S002,SKU0217,94.12,Compliant,Unknown
AUD000718,2026-06-01,S002,SKU0218,34.78,Non-Compliant,Low Visibility
AUD000719,2026-06-01,S002,SKU0219,25.0,Non-Compliant,Low Visibility
AUD000720,2026-06-01,S002,SKU0220,0.0,Non-Compliant,Stock Out
AUD000721,2026-06-01,S002,SKU0221,51.52,Compliant,Unknown
AUD000722,2026-06-01,S002,SKU0222,0.0,Non-Compliant,Stock Out
AUD000723,2026-06-01,S002,SKU0223,96.3,Non-Compliant,Misplaced Product
AUD000724,2026-06-01,S002,SKU0224,53.33,Compliant,Unknown
AUD000725,2026-06-01,S002,SKU0225,86.84,Compliant,Unknown
AUD000726,2026-06-01,S002,SKU0226,59.38,Compliant,Unknown
AUD000727,2026-06-01,S002,SKU0227,74.19,Compliant,Unknown
AUD000728,2026-06-01,S002,SKU0228,44.0,Non-Compliant,Low Visibility
AUD000729,2026-06-01,S002,SKU0229,5.88,Non-Compliant,Low Visibility
AUD000730,2026-06-01,S002,SKU0230,80.0,Compliant,Unknown
AUD000731,2026-06-01,S002,SKU0231,0.0,Non-Compliant,Stock Out
AUD000732,2026-06-01,S002,SKU0232,30.0,Non-Compliant,Low Visibility
