inventory_id,store_id,sku_id,inventory_date,expected_stock,actual_stock,stock_status,stock_difference,stock_loss_percent,inventory_health,inventory_leakage
INV000299,S001,SKU0299,2026-06-01,70,53,In Stock,17,24.285714285714285,Shortage,17
INV000300,S001,SKU0300,2026-06-01,65,32,In Stock,33,50.76923076923077,Shortage,33
INV000301,S001,SKU0301,2026-06-01,95,65,In Stock,30,31.57894736842105,Shortage,30
INV000302,S001,SKU0302,2026-06-01,76,47,In Stock,29,38.15789473684211,Shortage,29
INV000303,S001,SKU0303,2026-06-01,86,62,In Stock,24,27.906976744186046,Shortage,24
INV000304,S001,SKU0304,2026-06-01,72,67,In Stock,5,6.944444444444445,Shortage,5
INV000305,S001,SKU0305,2026-06-01,48,32,In Stock,16,33.33333333333333,Shortage,16
INV000306,S001,SKU0306,2026-06-01,31,2,Low Stock,29,93.54838709677419,Shortage,29
INV000307,S001,SKU0307,2026-06-01,66,46,In Stock,20,30.303030303030305,Shortage,20
INV000308,S001,SKU0308,2026-06-01,44,43,In Stock,1,2.272727272727273,Shortage,1
INV000309,S001,SKU0309,2026-06-01,77,77,In Stock,0,0.0,Healthy,0
INV000310,S001,SKU0310,2026-06-01,85,70,In Stock,15,17.647058823529413,Shortage,15
INV000311,S001,SKU0311,2026-06-01,30,0,Out of Stock,30,100.0,Shortage,30
INV000312,S001,SKU0312,2026-06-01,98,68,In Stock,30,30.612244897959183,Shortage,30
INV000313,S001,SKU0313,2026-06-01,97,58,In Stock,39,40.20618556701031,Shortage,39
INV000314,S001,SKU0314,2026-06-01,90,65,In Stock,25,27.77777777777778,Shortage,25
INV000315,S001,SKU0315,2026-06-01,42,30,In Stock,12,28.57142857142857,Shortage,12
INV000316,S001,SKU0316,2026-06-01,80,66,In Stock,14,17.5,Shortage,14
INV000317,S001,SKU0317,2026-06-01,97,76,In Stock,21,21.649484536082475,Shortage,21
INV000318,S001,SKU0318,2026-06-01,99,94,In Stock,5,5.05050505050505,Shortage,5
INV000319,S001,SKU0319,2026-06-01,33,24,In Stock,9,27.27272727272727,Shortage,9
INV000320,S001,SKU0320,2026-06-01,31,23,In Stock,8,25.806451612903224,Shortage,8
INV000321,S001,SKU0321,2026-06-01,80,50,In Stock,30,37.5,Shortage,30
INV000322,S001,SKU0322,2026-06-01,71,33,In Stock,38,53.52112676056338,Shortage,38
INV000323,S001,SKU0323,2026-06-01,58,22,In Stock,36,62.06896551724138,Shortage,36
INV000324,S001,SKU0324,2026-06-01,53,16,In Stock,37,69.81132075471697,Shortage,37
INV000325,S001,SKU0325,2026-06-01,51,13,In Stock,38,74.50980392156863,Shortage,38
INV000326,S001,SKU0326,2026-06-01,32,13,In Stock,19,59.375,Shortage,19
INV000327,S001,SKU0327,2026-06-01,78,53,In Stock,25,32.05128205128205,Shortage,25
INV000328,S001,SKU0328,2026-06-01,55,31,In Stock,24,43.63636363636363,Shortage,24
INV000329,S001,SKU0329,2026-06-01,37,37,In Stock,0,0.0,Healthy,0
INV000330,S001,SKU0330,2026-06-01,65,51,In Stock,14,21.53846153846154,Shortage,14
INV000331,S001,SKU0331,2026-06-01,34,10,In Stock,24,70.58823529411765,Shortage,24
INV000332,S001,SKU0332,2026-06-01,91,58,In Stock,33,36.26373626373626,Shortage,33
INV000333,S001,SKU0333,2026-06-01,75,42,In Stock,33,44.0,Shortage,33
INV000334,S001,SKU0334,2026-06-01,37,31,In Stock,6,16.216216216216218,Shortage,6
INV000335,S001,SKU0335,2026-06-01,92,66,In Stock,26,28.26086956521739,Shortage,26
INV000336,S001,SKU0336,2026-06-01,95,64,In Stock,31,32.631578947368425,Shortage,31
INV000337,S001,SKU0337,2026-06-01,47,12,In Stock,35,74.46808510638297,Shortage,35
INV000338,S001,SKU0338,2026-06-01,29,0,Out of Stock,29,100.0,Shortage,29
INV000339,S001,SKU0339,2026-06-01,79,45,In Stock,34,43.037974683544306,Shortage,34
INV000340,S001,SKU0340,2026-06-01,98,73,In Stock,25,25.510204081632654,Shortage,25
INV000341,S001,SKU0341,2026-06-01,44,23,In Stock,21,47.72727272727273,Shortage,21
INV000342,S001,SKU0342,2026-06-01,42,13,In Stock,29,69.04761904761905,Shortage,29
INV000343,S001,SKU0343,2026-06-01,91,79,In Stock,12,13.186813186813188,Shortage,12
INV000344,S001,SKU0344,2026-06-01,56,42,In Stock,14,25.0,Shortage,14
INV000345,S001,SKU0345,2026-06-01,39,2,Low Stock,37,94.87179487179486,Shortage,37
INV000346,S001,SKU0346,2026-06-01,87,63,In Stock,24,27.586206896551722,Shortage,24
INV000347,S001,SKU0347,2026-06-01,87,64,In Stock,23,26.436781609195403,Shortage,23
INV000348,S001,SKU0348,2026-06-01,46,15,In Stock,31,67.3913043478261,Shortage,31
INV000349,S001,SKU0349,2026-06-01,51,41,In Stock,10,19.607843137254903,Shortage,10
INV000350,S001,SKU0350,2026-06-01,37,15,In Stock,22,59.45945945945946,Shortage,22
INV000351,S001,SKU0351,2026-06-01,34,10,In Stock,24,70.58823529411765,Shortage,24
INV000352,S001,SKU0352,2026-06-01,31,31,In Stock,0,0.0,Healthy,0
INV000353,S001,SKU0353,2026-06-01,94,69,In Stock,25,26.595744680851062,Shortage,25
INV000354,S001,SKU0354,2026-06-01,29,21,In Stock,8,27.586206896551722,Shortage,8
INV000355,S001,SKU0355,2026-06-01,49,46,In Stock,3,6.122448979591836,Shortage,3
INV000356,S001,SKU0356,2026-06-01,35,27,In Stock,8,22.857142857142858,Shortage,8
INV000357,S001,SKU0357,2026-06-01,66,43,In Stock,23,34.84848484848485,Shortage,23
INV000358,S001,SKU0358,2026-06-01,23,5,In Stock,18,78.26086956521739,Shortage,18
INV000359,S001,SKU0359,2026-06-01,51,12,In Stock,39,76.47058823529412,Shortage,39
INV000360,S001,SKU0360,2026-06-01,35,0,Out of Stock,35,100.0,Shortage,35
INV000361,S001,SKU0361,2026-06-01,34,0,Out of Stock,34,100.0,Shortage,34
INV000362,S001,SKU0362,2026-06-01,92,60,In Stock,32,34.78260869565217,Shortage,32
INV000363,S001,SKU0363,2026-06-01,25,11,In Stock,14,56.00000000000001,Shortage,14
INV000364,S001,SKU0364,2026-06-01,43,40,In Stock,3,6.976744186046512,Shortage,3
INV000365,S001,SKU0365,2026-06-01,68,58,In Stock,10,14.705882352941178,Shortage,10
INV000366,S001,SKU0366,2026-06-01,60,57,In Stock,3,5.0,Shortage,3
INV000367,S001,SKU0367,2026-06-01,49,29,In Stock,20,40.816326530612244,Shortage,20
INV000368,S001,SKU0368,2026-06-01,57,45,In Stock,12,21.052631578947366,Shortage,12
INV000369,S001,SKU0369,2026-06-01,57,48,In Stock,9,15.789473684210526,Shortage,9
INV000370,S001,SKU0370,2026-06-01,70,67,In Stock,3,4.285714285714286,Shortage,3
INV000371,S001,SKU0371,2026-06-01,44,40,In Stock,4,9.090909090909092,Shortage,4
INV000372,S001,SKU0372,2026-06-01,81,42,In Stock,39,48.148148148148145,Shortage,39
INV000373,S001,SKU0373,2026-06-01,50,29,In Stock,21,42.0,Shortage,21
INV000374,S001,SKU0374,2026-06-01,63,54,In Stock,9,14.285714285714285,Shortage,9
INV000375,S001,SKU0375,2026-06-01,35,23,In Stock,12,34.285714285714285,Shortage,12
INV000376,S001,SKU0376,2026-06-01,34,8,In Stock,26,76.47058823529412,Shortage,26
INV000377,S001,SKU0377,2026-06-01,43,37,In Stock,6,13.953488372093023,Shortage,6
INV000378,S001,SKU0378,2026-06-01,56,53,In Stock,3,5.357142857142857,Shortage,3
INV000379,S001,SKU0379,2026-06-01,86,83,In Stock,3,3.488372093023256,Shortage,3
INV000380,S001,SKU0380,2026-06-01,39,14,In Stock,25,64.1025641025641,Shortage,25
INV000381,S001,SKU0381,2026-06-01,65,26,In Stock,39,60.0,Shortage,39
INV000382,S001,SKU0382,2026-06-01,41,35,In Stock,6,14.634146341463413,Shortage,6
INV000383,S001,SKU0383,2026-06-01,76,58,In Stock,18,23.684210526315788,Shortage,18
INV000384,S001,SKU0384,2026-06-01,26,0,Out of Stock,26,100.0,Shortage,26
INV000385,S001,SKU0385,2026-06-01,68,63,In Stock,5,7.352941176470589,Shortage,5
INV000386,S001,SKU0386,2026-06-01,37,37,In Stock,0,0.0,Healthy,0
INV000387,S001,SKU0387,2026-06-01,68,39,In Stock,29,42.64705882352941,Shortage,29
INV000388,S001,SKU0388,2026-06-01,54,28,In Stock,26,48.148148148148145,Shortage,26
INV000389,S001,SKU0389,2026-06-01,95,85,In Stock,10,10.526315789473683,Shortage,10
INV000390,S001,SKU0390,2026-06-01,86,50,In Stock,36,41.86046511627907,Shortage,36
INV000391,S001,SKU0391,2026-06-01,74,37,In Stock,37,50.0,Shortage,37
INV000392,S001,SKU0392,2026-06-01,78,76,In Stock,2,2.564102564102564,Shortage,2
INV000393,S001,SKU0393,2026-06-01,32,13,In Stock,19,59.375,Shortage,19
INV000394,S001,SKU0394,2026-06-01,65,53,In Stock,12,18.461538461538463,Shortage,12
INV000395,S001,SKU0395,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV000396,S001,SKU0396,2026-06-01,59,49,In Stock,10,16.94915254237288,Shortage,10
INV000397,S001,SKU0397,2026-06-01,41,8,Low Stock,33,80.48780487804879,Shortage,33
INV000398,S001,SKU0398,2026-06-01,30,2,Low Stock,28,93.33333333333333,Shortage,28
INV000399,S001,SKU0399,2026-06-01,42,14,In Stock,28,66.66666666666666,Shortage,28
INV000400,S001,SKU0400,2026-06-01,61,56,In Stock,5,8.19672131147541,Shortage,5
INV000401,S001,SKU0401,2026-06-01,45,30,In Stock,15,33.33333333333333,Shortage,15
INV000402,S001,SKU0402,2026-06-01,67,62,In Stock,5,7.462686567164178,Shortage,5
INV000403,S001,SKU0403,2026-06-01,68,33,In Stock,35,51.470588235294116,Shortage,35
INV000404,S001,SKU0404,2026-06-01,57,42,In Stock,15,26.31578947368421,Shortage,15
INV000405,S001,SKU0405,2026-06-01,95,58,In Stock,37,38.94736842105263,Shortage,37
INV000406,S001,SKU0406,2026-06-01,82,62,In Stock,20,24.390243902439025,Shortage,20
INV000407,S001,SKU0407,2026-06-01,29,0,Out of Stock,29,100.0,Shortage,29
INV000408,S001,SKU0408,2026-06-01,64,61,In Stock,3,4.6875,Shortage,3
INV000409,S001,SKU0409,2026-06-01,85,68,In Stock,17,20.0,Shortage,17
INV000410,S001,SKU0410,2026-06-01,35,8,In Stock,27,77.14285714285715,Shortage,27
INV000411,S001,SKU0411,2026-06-01,96,85,In Stock,11,11.458333333333332,Shortage,11
INV000412,S001,SKU0412,2026-06-01,50,41,In Stock,9,18.0,Shortage,9
INV000413,S001,SKU0413,2026-06-01,57,47,In Stock,10,17.543859649122805,Shortage,10
INV000414,S001,SKU0414,2026-06-01,81,66,In Stock,15,18.51851851851852,Shortage,15
INV000415,S001,SKU0415,2026-06-01,53,48,In Stock,5,9.433962264150944,Shortage,5
INV000416,S001,SKU0416,2026-06-01,54,47,In Stock,7,12.962962962962962,Shortage,7
INV000417,S001,SKU0417,2026-06-01,58,54,In Stock,4,6.896551724137931,Shortage,4
INV000418,S001,SKU0418,2026-06-01,73,63,In Stock,10,13.698630136986301,Shortage,10
INV000419,S001,SKU0419,2026-06-01,80,47,In Stock,33,41.25,Shortage,33
INV000420,S001,SKU0420,2026-06-01,47,30,In Stock,17,36.17021276595745,Shortage,17
INV000421,S001,SKU0421,2026-06-01,27,19,In Stock,8,29.629629629629626,Shortage,8
INV000422,S001,SKU0422,2026-06-01,63,33,In Stock,30,47.61904761904761,Shortage,30
INV000423,S001,SKU0423,2026-06-01,40,32,In Stock,8,20.0,Shortage,8
INV000424,S001,SKU0424,2026-06-01,65,63,In Stock,2,3.076923076923077,Shortage,2
INV000425,S001,SKU0425,2026-06-01,31,26,In Stock,5,16.129032258064516,Shortage,5
INV000426,S001,SKU0426,2026-06-01,67,51,In Stock,16,23.88059701492537,Shortage,16
INV000427,S001,SKU0427,2026-06-01,86,72,In Stock,14,16.27906976744186,Shortage,14
INV000428,S001,SKU0428,2026-06-01,37,21,In Stock,16,43.24324324324324,Shortage,16
INV000429,S001,SKU0429,2026-06-01,30,10,In Stock,20,66.66666666666666,Shortage,20
INV000430,S001,SKU0430,2026-06-01,52,27,In Stock,25,48.07692307692308,Shortage,25
INV000431,S001,SKU0431,2026-06-01,83,60,In Stock,23,27.710843373493976,Shortage,23
INV000432,S001,SKU0432,2026-06-01,68,64,In Stock,4,5.88235294117647,Shortage,4
INV000433,S001,SKU0433,2026-06-01,39,2,Low Stock,37,94.87179487179486,Shortage,37
INV000434,S001,SKU0434,2026-06-01,97,79,In Stock,18,18.556701030927837,Shortage,18
INV000435,S001,SKU0435,2026-06-01,73,56,In Stock,17,23.28767123287671,Shortage,17
INV000436,S001,SKU0436,2026-06-01,92,54,In Stock,38,41.30434782608695,Shortage,38
INV000437,S001,SKU0437,2026-06-01,78,76,In Stock,2,2.564102564102564,Shortage,2
INV000438,S001,SKU0438,2026-06-01,68,34,In Stock,34,50.0,Shortage,34
INV000439,S001,SKU0439,2026-06-01,35,32,In Stock,3,8.571428571428571,Shortage,3
INV000440,S001,SKU0440,2026-06-01,59,37,In Stock,22,37.28813559322034,Shortage,22
INV000441,S001,SKU0441,2026-06-01,96,93,In Stock,3,3.125,Shortage,3
INV000442,S001,SKU0442,2026-06-01,64,26,In Stock,38,59.375,Shortage,38
INV000443,S001,SKU0443,2026-06-01,89,55,In Stock,34,38.20224719101123,Shortage,34
INV000444,S001,SKU0444,2026-06-01,63,34,In Stock,29,46.03174603174603,Shortage,29
INV000445,S001,SKU0445,2026-06-01,63,40,In Stock,23,36.507936507936506,Shortage,23
INV000446,S001,SKU0446,2026-06-01,95,78,In Stock,17,17.894736842105264,Shortage,17
INV000447,S001,SKU0447,2026-06-01,86,48,In Stock,38,44.18604651162791,Shortage,38
INV000448,S001,SKU0448,2026-06-01,27,22,In Stock,5,18.51851851851852,Shortage,5
INV000449,S001,SKU0449,2026-06-01,27,6,In Stock,21,77.77777777777779,Shortage,21
INV000450,S001,SKU0450,2026-06-01,78,73,In Stock,5,6.41025641025641,Shortage,5
INV000451,S001,SKU0451,2026-06-01,57,38,In Stock,19,33.33333333333333,Shortage,19
INV000452,S001,SKU0452,2026-06-01,73,34,In Stock,39,53.42465753424658,Shortage,39
INV000453,S001,SKU0453,2026-06-01,26,14,In Stock,12,46.15384615384615,Shortage,12
INV000454,S001,SKU0454,2026-06-01,93,67,In Stock,26,27.956989247311824,Shortage,26
INV000455,S001,SKU0455,2026-06-01,78,51,In Stock,27,34.61538461538461,Shortage,27
INV000456,S001,SKU0456,2026-06-01,57,39,In Stock,18,31.57894736842105,Shortage,18
INV000457,S001,SKU0457,2026-06-01,69,52,In Stock,17,24.637681159420293,Shortage,17
INV000458,S001,SKU0458,2026-06-01,93,89,In Stock,4,4.301075268817205,Shortage,4
INV000459,S001,SKU0459,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV000460,S001,SKU0460,2026-06-01,25,5,Low Stock,20,80.0,Shortage,20
INV000461,S001,SKU0461,2026-06-01,86,80,In Stock,6,6.976744186046512,Shortage,6
INV000462,S001,SKU0462,2026-06-01,75,60,In Stock,15,20.0,Shortage,15
INV000463,S001,SKU0463,2026-06-01,68,29,In Stock,39,57.35294117647059,Shortage,39
INV000464,S001,SKU0464,2026-06-01,94,69,In Stock,25,26.595744680851062,Shortage,25
INV000465,S001,SKU0465,2026-06-01,57,26,In Stock,31,54.385964912280706,Shortage,31
INV000466,S001,SKU0466,2026-06-01,29,0,Out of Stock,29,100.0,Shortage,29
INV000467,S001,SKU0467,2026-06-01,76,74,In Stock,2,2.631578947368421,Shortage,2
INV000468,S001,SKU0468,2026-06-01,94,58,In Stock,36,38.297872340425535,Shortage,36
INV000469,S001,SKU0469,2026-06-01,69,54,In Stock,15,21.73913043478261,Shortage,15
INV000470,S001,SKU0470,2026-06-01,80,64,In Stock,16,20.0,Shortage,16
INV000471,S001,SKU0471,2026-06-01,37,30,In Stock,7,18.91891891891892,Shortage,7
INV000472,S001,SKU0472,2026-06-01,51,25,In Stock,26,50.98039215686274,Shortage,26
INV000473,S001,SKU0473,2026-06-01,41,27,In Stock,14,34.146341463414636,Shortage,14
INV000474,S001,SKU0474,2026-06-01,43,6,Low Stock,37,86.04651162790698,Shortage,37
INV000475,S001,SKU0475,2026-06-01,50,22,In Stock,28,56.00000000000001,Shortage,28
INV000476,S001,SKU0476,2026-06-01,40,29,In Stock,11,27.500000000000004,Shortage,11
INV000477,S001,SKU0477,2026-06-01,70,67,In Stock,3,4.285714285714286,Shortage,3
INV000478,S001,SKU0478,2026-06-01,43,11,In Stock,32,74.4186046511628,Shortage,32
INV000479,S001,SKU0479,2026-06-01,95,77,In Stock,18,18.947368421052634,Shortage,18
INV000480,S001,SKU0480,2026-06-01,86,64,In Stock,22,25.581395348837212,Shortage,22
INV000481,S001,SKU0481,2026-06-01,34,0,Out of Stock,34,100.0,Shortage,34
INV000482,S001,SKU0482,2026-06-01,99,87,In Stock,12,12.121212121212121,Shortage,12
INV000483,S001,SKU0483,2026-06-01,27,21,In Stock,6,22.22222222222222,Shortage,6
INV000484,S001,SKU0484,2026-06-01,77,71,In Stock,6,7.792207792207792,Shortage,6
INV000485,S001,SKU0485,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV000486,S001,SKU0486,2026-06-01,55,48,In Stock,7,12.727272727272727,Shortage,7
INV000487,S001,SKU0487,2026-06-01,94,91,In Stock,3,3.1914893617021276,Shortage,3
INV000488,S001,SKU0488,2026-06-01,57,34,In Stock,23,40.35087719298245,Shortage,23
INV000489,S001,SKU0489,2026-06-01,99,98,In Stock,1,1.0101010101010102,Shortage,1
INV000490,S001,SKU0490,2026-06-01,44,20,In Stock,24,54.54545454545454,Shortage,24
INV000491,S001,SKU0491,2026-06-01,51,26,In Stock,25,49.01960784313725,Shortage,25
INV000492,S001,SKU0492,2026-06-01,34,34,In Stock,0,0.0,Healthy,0
INV000493,S001,SKU0493,2026-06-01,57,40,In Stock,17,29.82456140350877,Shortage,17
INV000494,S001,SKU0494,2026-06-01,36,15,In Stock,21,58.333333333333336,Shortage,21
INV000495,S001,SKU0495,2026-06-01,89,57,In Stock,32,35.95505617977528,Shortage,32
INV000496,S001,SKU0496,2026-06-01,71,64,In Stock,7,9.859154929577464,Shortage,7
INV000497,S001,SKU0497,2026-06-01,30,14,In Stock,16,53.333333333333336,Shortage,16
INV000498,S001,SKU0498,2026-06-01,65,32,In Stock,33,50.76923076923077,Shortage,33
INV000499,S001,SKU0499,2026-06-01,48,23,In Stock,25,52.083333333333336,Shortage,25
INV000500,S001,SKU0500,2026-06-01,98,63,In Stock,35,35.714285714285715,Shortage,35
INV000501,S002,SKU0001,2026-06-01,87,50,In Stock,37,42.5287356321839,Shortage,37
INV000502,S002,SKU0002,2026-06-01,90,69,In Stock,21,23.333333333333332,Shortage,21
INV000503,S002,SKU0003,2026-06-01,88,77,In Stock,11,12.5,Shortage,11
INV000504,S002,SKU0004,2026-06-01,71,56,In Stock,15,21.12676056338028,Shortage,15
INV000505,S002,SKU0005,2026-06-01,87,77,In Stock,10,11.494252873563218,Shortage,10
INV000506,S002,SKU0006,2026-06-01,47,43,In Stock,4,8.51063829787234,Shortage,4
INV000507,S002,SKU0007,2026-06-01,76,38,In Stock,38,50.0,Shortage,38
INV000508,S002,SKU0008,2026-06-01,97,69,In Stock,28,28.865979381443296,Shortage,28
INV000509,S002,SKU0009,2026-06-01,26,0,Out of Stock,26,100.0,Shortage,26
INV000510,S002,SKU0010,2026-06-01,32,17,In Stock,15,46.875,Shortage,15
INV000511,S002,SKU0011,2026-06-01,50,40,In Stock,10,20.0,Shortage,10
INV000512,S002,SKU0012,2026-06-01,55,37,In Stock,18,32.72727272727273,Shortage,18
INV000513,S002,SKU0013,2026-06-01,58,40,In Stock,18,31.03448275862069,Shortage,18
INV000514,S002,SKU0014,2026-06-01,29,15,In Stock,14,48.275862068965516,Shortage,14
INV000515,S002,SKU0015,2026-06-01,38,18,In Stock,20,52.63157894736842,Shortage,20
INV000516,S002,SKU0016,2026-06-01,50,26,In Stock,24,48.0,Shortage,24
INV000517,S002,SKU0017,2026-06-01,79,49,In Stock,30,37.9746835443038,Shortage,30
INV000518,S002,SKU0018,2026-06-01,43,33,In Stock,10,23.25581395348837,Shortage,10
INV000519,S002,SKU0019,2026-06-01,74,39,In Stock,35,47.2972972972973,Shortage,35
INV000520,S002,SKU0020,2026-06-01,40,18,In Stock,22,55.00000000000001,Shortage,22
INV000521,S002,SKU0021,2026-06-01,91,70,In Stock,21,23.076923076923077,Shortage,21
INV000522,S002,SKU0022,2026-06-01,73,47,In Stock,26,35.61643835616438,Shortage,26
INV000523,S002,SKU0023,2026-06-01,21,11,In Stock,10,47.61904761904761,Shortage,10
INV000524,S002,SKU0024,2026-06-01,30,29,In Stock,1,3.3333333333333335,Shortage,1
INV000525,S002,SKU0025,2026-06-01,33,0,Out of Stock,33,100.0,Shortage,33
INV000526,S002,SKU0026,2026-06-01,82,76,In Stock,6,7.317073170731707,Shortage,6
INV000527,S002,SKU0027,2026-06-01,46,13,In Stock,33,71.73913043478261,Shortage,33
INV000528,S002,SKU0028,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV000529,S002,SKU0029,2026-06-01,37,31,In Stock,6,16.216216216216218,Shortage,6
INV000530,S002,SKU0030,2026-06-01,60,23,In Stock,37,61.66666666666667,Shortage,37
INV000531,S002,SKU0031,2026-06-01,61,35,In Stock,26,42.62295081967213,Shortage,26
INV000532,S002,SKU0032,2026-06-01,93,84,In Stock,9,9.67741935483871,Shortage,9
INV000533,S002,SKU0033,2026-06-01,22,11,In Stock,11,50.0,Shortage,11
INV000534,S002,SKU0034,2026-06-01,83,83,In Stock,0,0.0,Healthy,0
INV000535,S002,SKU0035,2026-06-01,93,90,In Stock,3,3.225806451612903,Shortage,3
INV000536,S002,SKU0036,2026-06-01,59,23,In Stock,36,61.016949152542374,Shortage,36
INV000537,S002,SKU0037,2026-06-01,99,86,In Stock,13,13.131313131313133,Shortage,13
INV000538,S002,SKU0038,2026-06-01,92,64,In Stock,28,30.434782608695656,Shortage,28
INV000539,S002,SKU0039,2026-06-01,51,21,In Stock,30,58.82352941176471,Shortage,30
INV000540,S002,SKU0040,2026-06-01,37,5,Low Stock,32,86.48648648648648,Shortage,32
INV000541,S002,SKU0041,2026-06-01,53,23,In Stock,30,56.60377358490566,Shortage,30
INV000542,S002,SKU0042,2026-06-01,39,15,In Stock,24,61.53846153846154,Shortage,24
INV000543,S002,SKU0043,2026-06-01,70,57,In Stock,13,18.571428571428573,Shortage,13
INV000544,S002,SKU0044,2026-06-01,52,51,In Stock,1,1.9230769230769231,Shortage,1
INV000545,S002,SKU0045,2026-06-01,86,81,In Stock,5,5.813953488372093,Shortage,5
INV000546,S002,SKU0046,2026-06-01,91,75,In Stock,16,17.582417582417584,Shortage,16
INV000547,S002,SKU0047,2026-06-01,71,59,In Stock,12,16.901408450704224,Shortage,12
INV000548,S002,SKU0048,2026-06-01,27,6,In Stock,21,77.77777777777779,Shortage,21
INV000549,S002,SKU0049,2026-06-01,88,57,In Stock,31,35.22727272727273,Shortage,31
INV000550,S002,SKU0050,2026-06-01,71,61,In Stock,10,14.084507042253522,Shortage,10
INV000551,S002,SKU0051,2026-06-01,55,35,In Stock,20,36.36363636363637,Shortage,20
INV000552,S002,SKU0052,2026-06-01,56,55,In Stock,1,1.7857142857142856,Shortage,1
INV000553,S002,SKU0053,2026-06-01,32,11,In Stock,21,65.625,Shortage,21
INV000554,S002,SKU0054,2026-06-01,76,67,In Stock,9,11.842105263157894,Shortage,9
INV000555,S002,SKU0055,2026-06-01,50,46,In Stock,4,8.0,Shortage,4
INV000556,S002,SKU0056,2026-06-01,33,24,In Stock,9,27.27272727272727,Shortage,9
INV000557,S002,SKU0057,2026-06-01,90,85,In Stock,5,5.555555555555555,Shortage,5
INV000558,S002,SKU0058,2026-06-01,36,26,In Stock,10,27.77777777777778,Shortage,10
INV000559,S002,SKU0059,2026-06-01,43,12,In Stock,31,72.09302325581395,Shortage,31
INV000560,S002,SKU0060,2026-06-01,96,75,In Stock,21,21.875,Shortage,21
INV000561,S002,SKU0061,2026-06-01,82,58,In Stock,24,29.268292682926827,Shortage,24
INV000562,S002,SKU0062,2026-06-01,40,37,In Stock,3,7.5,Shortage,3
INV000563,S002,SKU0063,2026-06-01,82,50,In Stock,32,39.02439024390244,Shortage,32
INV000564,S002,SKU0064,2026-06-01,58,42,In Stock,16,27.586206896551722,Shortage,16
INV000565,S002,SKU0065,2026-06-01,72,61,In Stock,11,15.277777777777779,Shortage,11
