audit_id,audit_date,store_id,sku_id,expected_qty,detected_qty,visibility_score,shelf_compliance,audit_issue
AUD000350,2026-06-01,S001,SKU0350,36,20,55.56,Compliant,None
AUD000351,2026-06-01,S001,SKU0351,31,29,93.55,Compliant,None
AUD000352,2026-06-01,S001,SKU0352,16,7,43.75,Non-Compliant,Low Visibility
AUD000353,2026-06-01,S001,SKU0353,35,22,62.86,Compliant,None
AUD000354,2026-06-01,S001,SKU0354,37,25,67.57,Compliant,None
AUD000355,2026-06-01,S001,SKU0355,12,6,50.0,Compliant,None
AUD000356,2026-06-01,S001,SKU0356,34,32,94.12,Compliant,None
AUD000357,2026-06-01,S001,SKU0357,15,2,13.33,Non-Compliant,Low Visibility
AUD000358,2026-06-01,S001,SKU0358,37,25,67.57,Compliant,None
AUD000359,2026-06-01,S001,SKU0359,38,24,63.16,Compliant,None
AUD000360,2026-06-01,S001,SKU0360,12,7,58.33,Compliant,None
AUD000361,2026-06-01,S001,SKU0361,22,18,81.82,Compliant,None
AUD000362,2026-06-01,S001,SKU0362,30,20,66.67,Compliant,None
AUD000363,2026-06-01,S001,SKU0363,10,0,0.0,Non-Compliant,Stock Out
AUD000364,2026-06-01,S001,SKU0364,25,23,92.0,Compliant,None
AUD000365,2026-06-01,S001,SKU0365,18,4,22.22,Non-Compliant,Low Visibility
AUD000366,2026-06-01,S001,SKU0366,38,33,86.84,Compliant,None
AUD000367,2026-06-01,S001,SKU0367,15,11,73.33,Compliant,None
AUD000368,2026-06-01,S001,SKU0368,19,12,63.16,Compliant,None
AUD000369,2026-06-01,S001,SKU0369,33,27,81.82,Compliant,None
AUD000370,2026-06-01,S001,SKU0370,37,34,91.89,Compliant,None
AUD000371,2026-06-01,S001,SKU0371,10,0,0.0,Non-Compliant,Stock Out
AUD000372,2026-06-01,S001,SKU0372,11,7,63.64,Non-Compliant,Misplaced Product
AUD000373,2026-06-01,S001,SKU0373,25,25,100.0,Compliant,None
AUD000374,2026-06-01,S001,SKU0374,13,10,76.92,Compliant,None
AUD000375,2026-06-01,S001,SKU0375,12,11,91.67,Compliant,None
AUD000376,2026-06-01,S001,SKU0376,22,7,31.82,Non-Compliant,Low Visibility
AUD000377,2026-06-01,S001,SKU0377,21,16,76.19,Compliant,None
AUD000378,2026-06-01,S001,SKU0378,35,33,94.29,Compliant,None
AUD000379,2026-06-01,S001,SKU0379,38,30,78.95,Non-Compliant,Misplaced Product
AUD000380,2026-06-01,S001,SKU0380,19,17,89.47,Compliant,None
AUD000381,2026-06-01,S001,SKU0381,10,0,0.0,Non-Compliant,Stock Out
AUD000382,2026-06-01,S001,SKU0382,29,11,37.93,Non-Compliant,Low Visibility
AUD000383,2026-06-01,S001,SKU0383,14,1,7.14,Non-Compliant,Low Visibility
AUD000384,2026-06-01,S001,SKU0384,28,10,35.71,Non-Compliant,Low Visibility
AUD000385,2026-06-01,S001,SKU0385,14,0,0.0,Non-Compliant,Stock Out
AUD000386,2026-06-01,S001,SKU0386,14,0,0.0,Non-Compliant,Stock Out
AUD000387,2026-06-01,S001,SKU0387,26,15,57.69,Non-Compliant,Misplaced Product
AUD000388,2026-06-01,S001,SKU0388,15,0,0.0,Non-Compliant,Stock Out
AUD000389,2026-06-01,S001,SKU0389,10,0,0.0,Non-Compliant,Stock Out
AUD000390,2026-06-01,S001,SKU0390,39,33,84.62,Compliant,None
AUD000391,2026-06-01,S001,SKU0391,36,17,47.22,Non-Compliant,Low Visibility
AUD000392,2026-06-01,S001,SKU0392,10,0,0.0,Non-Compliant,Stock Out
AUD000393,2026-06-01,S001,SKU0393,11,6,54.55,Compliant,None
AUD000394,2026-06-01,S001,SKU0394,16,0,0.0,Non-Compliant,Stock Out
AUD000395,2026-06-01,S001,SKU0395,15,6,40.0,Non-Compliant,Low Visibility
AUD000396,2026-06-01,S001,SKU0396,32,28,87.5,Compliant,None
AUD000397,2026-06-01,S001,SKU0397,13,0,0.0,Non-Compliant,Stock Out
AUD000398,2026-06-01,S001,SKU0398,29,29,100.0,Compliant,None
AUD000399,2026-06-01,S001,SKU0399,29,17,58.62,Compliant,None
AUD000400,2026-06-01,S001,SKU0400,33,22,66.67,Compliant,None
AUD000401,2026-06-01,S001,SKU0401,25,6,24.0,Non-Compliant,Low Visibility
AUD000402,2026-06-01,S001,SKU0402,20,14,70.0,Compliant,None
AUD000403,2026-06-01,S001,SKU0403,19,7,36.84,Non-Compliant,Low Visibility
AUD000404,2026-06-01,S001,SKU0404,13,0,0.0,Non-Compliant,Stock Out
AUD000405,2026-06-01,S001,SKU0405,33,19,57.58,Compliant,None
AUD000406,2026-06-01,S001,SKU0406,28,9,32.14,Non-Compliant,Low Visibility
AUD000407,2026-06-01,S001,SKU0407,12,6,50.0,Compliant,None
AUD000408,2026-06-01,S001,SKU0408,21,11,52.38,Compliant,None
AUD000409,2026-06-01,S001,SKU0409,19,18,94.74,Compliant,None
AUD000410,2026-06-01,S001,SKU0410,10,3,30.0,Non-Compliant,Low Visibility
AUD000411,2026-06-01,S001,SKU0411,39,21,53.85,Compliant,None
AUD000412,2026-06-01,S001,SKU0412,26,12,46.15,Non-Compliant,Low Visibility
AUD000413,2026-06-01,S001,SKU0413,18,6,33.33,Non-Compliant,Low Visibility
AUD000414,2026-06-01,S001,SKU0414,18,6,33.33,Non-Compliant,Low Visibility
AUD000415,2026-06-01,S001,SKU0415,16,6,37.5,Non-Compliant,Low Visibility
AUD000416,2026-06-01,S001,SKU0416,23,9,39.13,Non-Compliant,Low Visibility
AUD000417,2026-06-01,S001,SKU0417,24,19,79.17,Compliant,None
AUD000418,2026-06-01,S001,SKU0418,26,22,84.62,Compliant,None
AUD000419,2026-06-01,S001,SKU0419,20,17,85.0,Compliant,None
AUD000420,2026-06-01,S001,SKU0420,18,8,44.44,Non-Compliant,Low Visibility
AUD000421,2026-06-01,S001,SKU0421,27,19,70.37,Compliant,None
AUD000422,2026-06-01,S001,SKU0422,19,17,89.47,Compliant,None
AUD000423,2026-06-01,S001,SKU0423,19,17,89.47,Compliant,None
AUD000424,2026-06-01,S001,SKU0424,20,14,70.0,Compliant,None
AUD000425,2026-06-01,S001,SKU0425,13,6,46.15,Non-Compliant,Low Visibility
AUD000426,2026-06-01,S001,SKU0426,32,23,71.88,Compliant,None
AUD000427,2026-06-01,S001,SKU0427,35,21,60.0,Compliant,None
AUD000428,2026-06-01,S001,SKU0428,13,8,61.54,Compliant,None
AUD000429,2026-06-01,S001,SKU0429,38,31,81.58,Compliant,None
AUD000430,2026-06-01,S001,SKU0430,10,6,60.0,Compliant,None
AUD000431,2026-06-01,S001,SKU0431,20,17,85.0,Compliant,None
AUD000432,2026-06-01,S001,SKU0432,15,7,46.67,Non-Compliant,Low Visibility
AUD000433,2026-06-01,S001,SKU0433,31,29,93.55,Compliant,None
AUD000434,2026-06-01,S001,SKU0434,23,9,39.13,Non-Compliant,Low Visibility
AUD000435,2026-06-01,S001,SKU0435,12,10,83.33,Compliant,None
AUD000436,2026-06-01,S001,SKU0436,25,24,96.0,Compliant,None
AUD000437,2026-06-01,S001,SKU0437,29,27,93.1,Compliant,None
AUD000438,2026-06-01,S001,SKU0438,36,26,72.22,Non-Compliant,Misplaced Product
AUD000439,2026-06-01,S001,SKU0439,14,0,0.0,Non-Compliant,Stock Out
AUD000440,2026-06-01,S001,SKU0440,11,0,0.0,Non-Compliant,Stock Out
AUD000441,2026-06-01,S001,SKU0441,14,11,78.57,Compliant,None
AUD000442,2026-06-01,S001,SKU0442,12,0,0.0,Non-Compliant,Stock Out
AUD000443,2026-06-01,S001,SKU0443,39,32,82.05,Compliant,None
AUD000444,2026-06-01,S001,SKU0444,22,18,81.82,Compliant,None
AUD000445,2026-06-01,S001,SKU0445,33,15,45.45,Non-Compliant,Low Visibility
AUD000446,2026-06-01,S001,SKU0446,28,23,82.14,Compliant,None
AUD000447,2026-06-01,S001,SKU0447,38,38,100.0,Compliant,None
AUD000448,2026-06-01,S001,SKU0448,10,7,70.0,Compliant,None
AUD000449,2026-06-01,S001,SKU0449,31,12,38.71,Non-Compliant,Low Visibility
AUD000450,2026-06-01,S001,SKU0450,13,13,100.0,Compliant,None
AUD000451,2026-06-01,S001,SKU0451,15,5,33.33,Non-Compliant,Low Visibility
AUD000452,2026-06-01,S001,SKU0452,14,0,0.0,Non-Compliant,Stock Out
AUD000453,2026-06-01,S001,SKU0453,14,8,57.14,Non-Compliant,Misplaced Product
AUD000454,2026-06-01,S001,SKU0454,25,8,32.0,Non-Compliant,Low Visibility
AUD000455,2026-06-01,S001,SKU0455,33,33,100.0,Compliant,None
AUD000456,2026-06-01,S001,SKU0456,31,26,83.87,Compliant,None
AUD000457,2026-06-01,S001,SKU0457,19,0,0.0,Non-Compliant,Stock Out
AUD000458,2026-06-01,S001,SKU0458,33,25,75.76,Compliant,None
AUD000459,2026-06-01,S001,SKU0459,14,4,28.57,Non-Compliant,Low Visibility
AUD000460,2026-06-01,S001,SKU0460,26,23,88.46,Compliant,None
AUD000461,2026-06-01,S001,SKU0461,27,20,74.07,Compliant,None
AUD000462,2026-06-01,S001,SKU0462,22,20,90.91,Compliant,None
AUD000463,2026-06-01,S001,SKU0463,36,18,50.0,Compliant,None
AUD000464,2026-06-01,S001,SKU0464,30,19,63.33,Compliant,None
AUD000465,2026-06-01,S001,SKU0465,10,2,20.0,Non-Compliant,Low Visibility
AUD000466,2026-06-01,S001,SKU0466,12,0,0.0,Non-Compliant,Stock Out
AUD000467,2026-06-01,S001,SKU0467,23,8,34.78,Non-Compliant,Low Visibility
AUD000468,2026-06-01,S001,SKU0468,27,13,48.15,Non-Compliant,Low Visibility
AUD000469,2026-06-01,S001,SKU0469,11,0,0.0,Non-Compliant,Stock Out
AUD000470,2026-06-01,S001,SKU0470,19,1,5.26,Non-Compliant,Low Visibility
AUD000471,2026-06-01,S001,SKU0471,27,24,88.89,Compliant,None
AUD000472,2026-06-01,S001,SKU0472,26,20,76.92,Compliant,None
AUD000473,2026-06-01,S001,SKU0473,34,26,76.47,Compliant,None
AUD000474,2026-06-01,S001,SKU0474,35,33,94.29,Compliant,None
AUD000475,2026-06-01,S001,SKU0475,10,1,10.0,Non-Compliant,Low Visibility
AUD000476,2026-06-01,S001,SKU0476,22,13,59.09,Compliant,None
AUD000477,2026-06-01,S001,SKU0477,37,34,91.89,Compliant,None
AUD000478,2026-06-01,S001,SKU0478,31,30,96.77,Compliant,None
AUD000479,2026-06-01,S001,SKU0479,26,7,26.92,Non-Compliant,Low Visibility
AUD000480,2026-06-01,S001,SKU0480,37,25,67.57,Compliant,None
AUD000481,2026-06-01,S001,SKU0481,27,16,59.26,Compliant,None
AUD000482,2026-06-01,S001,SKU0482,21,19,90.48,Compliant,None
AUD000483,2026-06-01,S001,SKU0483,37,25,67.57,Compliant,None
AUD000484,2026-06-01,S001,SKU0484,19,4,21.05,Non-Compliant,Low Visibility
AUD000485,2026-06-01,S001,SKU0485,39,25,64.1,Compliant,None
AUD000486,2026-06-01,S001,SKU0486,15,4,26.67,Non-Compliant,Low Visibility
AUD000487,2026-06-01,S001,SKU0487,38,21,55.26,Compliant,None
AUD000488,2026-06-01,S001,SKU0488,29,28,96.55,Compliant,None
AUD000489,2026-06-01,S001,SKU0489,35,16,45.71,Non-Compliant,Low Visibility
AUD000490,2026-06-01,S001,SKU0490,16,12,75.0,Compliant,None
AUD000491,2026-06-01,S001,SKU0491,37,22,59.46,Compliant,None
AUD000492,2026-06-01,S001,SKU0492,16,3,18.75,Non-Compliant,Low Visibility
AUD000493,2026-06-01,S001,SKU0493,29,25,86.21,Compliant,None
AUD000494,2026-06-01,S001,SKU0494,38,37,97.37,Compliant,None
AUD000495,2026-06-01,S001,SKU0495,36,26,72.22,Compliant,None
AUD000496,2026-06-01,S001,SKU0496,25,18,72.0,Compliant,None
AUD000497,2026-06-01,S001,SKU0497,22,8,36.36,Non-Compliant,Low Visibility
AUD000498,2026-06-01,S001,SKU0498,19,2,10.53,Non-Compliant,Low Visibility
AUD000499,2026-06-01,S001,SKU0499,31,30,96.77,Compliant,None
AUD000500,2026-06-01,S001,SKU0500,22,22,100.0,Compliant,None
AUD000501,2026-06-01,S002,SKU0001,17,14,82.35,Compliant,None
AUD000502,2026-06-01,S002,SKU0002,23,21,91.3,Compliant,None
AUD000503,2026-06-01,S002,SKU0003,21,2,9.52,Non-Compliant,Low Visibility
AUD000504,2026-06-01,S002,SKU0004,27,12,44.44,Non-Compliant,Low Visibility
AUD000505,2026-06-01,S002,SKU0005,35,31,88.57,Compliant,None
AUD000506,2026-06-01,S002,SKU0006,10,0,0.0,Non-Compliant,Stock Out
AUD000507,2026-06-01,S002,SKU0007,30,14,46.67,Non-Compliant,Low Visibility
AUD000508,2026-06-01,S002,SKU0008,35,16,45.71,Non-Compliant,Low Visibility
AUD000509,2026-06-01,S002,SKU0009,10,9,90.0,Non-Compliant,Misplaced Product
AUD000510,2026-06-01,S002,SKU0010,32,25,78.12,Compliant,None
AUD000511,2026-06-01,S002,SKU0011,39,35,89.74,Compliant,None
AUD000512,2026-06-01,S002,SKU0012,10,0,0.0,Non-Compliant,Stock Out
AUD000513,2026-06-01,S002,SKU0013,20,12,60.0,Compliant,None
AUD000514,2026-06-01,S002,SKU0014,17,3,17.65,Non-Compliant,Low Visibility
AUD000515,2026-06-01,S002,SKU0015,22,19,86.36,Compliant,None
AUD000516,2026-06-01,S002,SKU0016,16,1,6.25,Non-Compliant,Low Visibility
AUD000517,2026-06-01,S002,SKU0017,34,32,94.12,Compliant,None
AUD000518,2026-06-01,S002,SKU0018,33,22,66.67,Compliant,None
AUD000519,2026-06-01,S002,SKU0019,32,25,78.12,Compliant,None
AUD000520,2026-06-01,S002,SKU0020,26,25,96.15,Compliant,None
AUD000521,2026-06-01,S002,SKU0021,17,10,58.82,Compliant,None
AUD000522,2026-06-01,S002,SKU0022,24,24,100.0,Compliant,None
AUD000523,2026-06-01,S002,SKU0023,10,0,0.0,Non-Compliant,Stock Out
AUD000524,2026-06-01,S002,SKU0024,20,18,90.0,Compliant,None
AUD000525,2026-06-01,S002,SKU0025,13,8,61.54,Non-Compliant,Misplaced Product
AUD000526,2026-06-01,S002,SKU0026,32,31,96.88,Compliant,None
AUD000527,2026-06-01,S002,SKU0027,13,1,7.69,Non-Compliant,Low Visibility
AUD000528,2026-06-01,S002,SKU0028,22,5,22.73,Non-Compliant,Low Visibility
AUD000529,2026-06-01,S002,SKU0029,15,0,0.0,Non-Compliant,Stock Out
AUD000530,2026-06-01,S002,SKU0030,23,20,86.96,Compliant,None
AUD000531,2026-06-01,S002,SKU0031,24,24,100.0,Compliant,None
AUD000532,2026-06-01,S002,SKU0032,31,28,90.32,Compliant,None
AUD000533,2026-06-01,S002,SKU0033,30,11,36.67,Non-Compliant,Low Visibility
AUD000534,2026-06-01,S002,SKU0034,39,32,82.05,Compliant,None
AUD000535,2026-06-01,S002,SKU0035,33,31,93.94,Compliant,None
AUD000536,2026-06-01,S002,SKU0036,31,26,83.87,Compliant,None
AUD000537,2026-06-01,S002,SKU0037,10,3,30.0,Non-Compliant,Low Visibility
AUD000538,2026-06-01,S002,SKU0038,16,15,93.75,Compliant,None
AUD000539,2026-06-01,S002,SKU0039,35,35,100.0,Compliant,None
AUD000540,2026-06-01,S002,SKU0040,22,8,36.36,Non-Compliant,Low Visibility
AUD000541,2026-06-01,S002,SKU0041,15,1,6.67,Non-Compliant,Low Visibility
AUD000542,2026-06-01,S002,SKU0042,28,22,78.57,Compliant,None
AUD000543,2026-06-01,S002,SKU0043,22,16,72.73,Compliant,None
AUD000544,2026-06-01,S002,SKU0044,38,20,52.63,Compliant,None
AUD000545,2026-06-01,S002,SKU0045,24,10,41.67,Non-Compliant,Low Visibility
AUD000546,2026-06-01,S002,SKU0046,33,22,66.67,Compliant,None
AUD000547,2026-06-01,S002,SKU0047,38,37,97.37,Compliant,None
AUD000548,2026-06-01,S002,SKU0048,24,15,62.5,Compliant,None
AUD000549,2026-06-01,S002,SKU0049,24,13,54.17,Compliant,None
AUD000550,2026-06-01,S002,SKU0050,33,26,78.79,Non-Compliant,Misplaced Product
AUD000551,2026-06-01,S002,SKU0051,14,1,7.14,Non-Compliant,Low Visibility
AUD000552,2026-06-01,S002,SKU0052,22,6,27.27,Non-Compliant,Low Visibility
AUD000553,2026-06-01,S002,SKU0053,17,17,100.0,Compliant,None
AUD000554,2026-06-01,S002,SKU0054,26,20,76.92,Compliant,None
AUD000555,2026-06-01,S002,SKU0055,18,0,0.0,Non-Compliant,Stock Out
AUD000556,2026-06-01,S002,SKU0056,14,12,85.71,Compliant,None
AUD000557,2026-06-01,S002,SKU0057,23,7,30.43,Non-Compliant,Low Visibility
AUD000558,2026-06-01,S002,SKU0058,14,6,42.86,Non-Compliant,Low Visibility
AUD000559,2026-06-01,S002,SKU0059,16,0,0.0,Non-Compliant,Stock Out
AUD000560,2026-06-01,S002,SKU0060,26,21,80.77,Compliant,None
AUD000561,2026-06-01,S002,SKU0061,10,0,0.0,Non-Compliant,Stock Out
AUD000562,2026-06-01,S002,SKU0062,38,29,76.32,Compliant,None
AUD000563,2026-06-01,S002,SKU0063,14,14,100.0,Compliant,None
AUD000564,2026-06-01,S002,SKU0064,28,13,46.43,Non-Compliant,Low Visibility
AUD000565,2026-06-01,S002,SKU0065,27,17,62.96,Non-Compliant,Misplaced Product
AUD000566,2026-06-01,S002,SKU0066,23,23,100.0,Compliant,None
AUD000567,2026-06-01,S002,SKU0067,31,15,48.39,Non-Compliant,Low Visibility
AUD000568,2026-06-01,S002,SKU0068,25,20,80.0,Compliant,None
AUD000569,2026-06-01,S002,SKU0069,23,14,60.87,Compliant,None
AUD000570,2026-06-01,S002,SKU0070,23,8,34.78,Non-Compliant,Low Visibility
AUD000571,2026-06-01,S002,SKU0071,34,28,82.35,Compliant,None
AUD000572,2026-06-01,S002,SKU0072,38,32,84.21,Compliant,None
AUD000573,2026-06-01,S002,SKU0073,37,35,94.59,Compliant,None
AUD000574,2026-06-01,S002,SKU0074,39,28,71.79,Compliant,None
AUD000575,2026-06-01,S002,SKU0075,10,0,0.0,Non-Compliant,Stock Out
AUD000576,2026-06-01,S002,SKU0076,15,0,0.0,Non-Compliant,Stock Out
AUD000577,2026-06-01,S002,SKU0077,11,5,45.45,Non-Compliant,Low Visibility
AUD000578,2026-06-01,S002,SKU0078,21,19,90.48,Compliant,None
AUD000579,2026-06-01,S002,SKU0079,11,10,90.91,Compliant,None
AUD000580,2026-06-01,S002,SKU0080,25,8,32.0,Non-Compliant,Low Visibility
AUD000581,2026-06-01,S002,SKU0081,27,26,96.3,Compliant,None
AUD000582,2026-06-01,S002,SKU0082,15,11,73.33,Compliant,None
AUD000583,2026-06-01,S002,SKU0083,24,20,83.33,Compliant,None
AUD000584,2026-06-01,S002,SKU0084,25,8,32.0,Non-Compliant,Low Visibility
AUD000585,2026-06-01,S002,SKU0085,19,14,73.68,Compliant,None
AUD000586,2026-06-01,S002,SKU0086,18,13,72.22,Compliant,None
AUD000587,2026-06-01,S002,SKU0087,27,23,85.19,Compliant,None
AUD000588,2026-06-01,S002,SKU0088,21,9,42.86,Non-Compliant,Low Visibility
AUD000589,2026-06-01,S002,SKU0089,11,3,27.27,Non-Compliant,Low Visibility
AUD000590,2026-06-01,S002,SKU0090,11,0,0.0,Non-Compliant,Stock Out
AUD000591,2026-06-01,S002,SKU0091,17,14,82.35,Compliant,None
AUD000592,2026-06-01,S002,SKU0092,35,24,68.57,Compliant,None
AUD000593,2026-06-01,S002,SKU0093,19,12,63.16,Compliant,None
AUD000594,2026-06-01,S002,SKU0094,16,3,18.75,Non-Compliant,Low Visibility
AUD000595,2026-06-01,S002,SKU0095,17,11,64.71,Compliant,None
AUD000596,2026-06-01,S002,SKU0096,32,14,43.75,Non-Compliant,Low Visibility
AUD000597,2026-06-01,S002,SKU0097,37,32,86.49,Compliant,None
AUD000598,2026-06-01,S002,SKU0098,15,6,40.0,Non-Compliant,Low Visibility
AUD000599,2026-06-01,S002,SKU0099,29,25,86.21,Compliant,None
AUD000600,2026-06-01,S002,SKU0100,22,21,95.45,Compliant,None
AUD000601,2026-06-01,S002,SKU0101,15,0,0.0,Non-Compliant,Stock Out
AUD000602,2026-06-01,S002,SKU0102,32,19,59.38,Compliant,None
AUD000603,2026-06-01,S002,SKU0103,23,14,60.87,Compliant,None
AUD000604,2026-06-01,S002,SKU0104,27,26,96.3,Compliant,None
AUD000605,2026-06-01,S002,SKU0105,33,22,66.67,Compliant,None
AUD000606,2026-06-01,S002,SKU0106,20,10,50.0,Compliant,None
AUD000607,2026-06-01,S002,SKU0107,39,33,84.62,Compliant,None
AUD000608,2026-06-01,S002,SKU0108,30,15,50.0,Compliant,None
AUD000609,2026-06-01,S002,SKU0109,13,4,30.77,Non-Compliant,Low Visibility
AUD000610,2026-06-01,S002,SKU0110,37,22,59.46,Compliant,None
AUD000611,2026-06-01,S002,SKU0111,18,13,72.22,Compliant,None
AUD000612,2026-06-01,S002,SKU0112,36,26,72.22,Compliant,None
AUD000613,2026-06-01,S002,SKU0113,33,32,96.97,Compliant,None
AUD000614,2026-06-01,S002,SKU0114,12,0,0.0,Non-Compliant,Stock Out
AUD000615,2026-06-01,S002,SKU0115,23,4,17.39,Non-Compliant,Low Visibility
AUD000616,2026-06-01,S002,SKU0116,36,35,97.22,Compliant,None
AUD000617,2026-06-01,S002,SKU0117,17,9,52.94,Compliant,None
AUD000618,2026-06-01,S002,SKU0118,36,26,72.22,Compliant,None
AUD000619,2026-06-01,S002,SKU0119,19,18,94.74,Compliant,None
AUD000620,2026-06-01,S002,SKU0120,21,16,76.19,Compliant,None
AUD000621,2026-06-01,S002,SKU0121,20,14,70.0,Compliant,None
AUD000622,2026-06-01,S002,SKU0122,23,12,52.17,Compliant,None
AUD000623,2026-06-01,S002,SKU0123,12,7,58.33,Compliant,None
AUD000624,2026-06-01,S002,SKU0124,34,15,44.12,Non-Compliant,Low Visibility
AUD000625,2026-06-01,S002,SKU0125,16,5,31.25,Non-Compliant,Low Visibility
AUD000626,2026-06-01,S002,SKU0126,10,0,0.0,Non-Compliant,Stock Out
AUD000627,2026-06-01,S002,SKU0127,39,39,100.0,Compliant,None
AUD000628,2026-06-01,S002,SKU0128,29,27,93.1,Compliant,None
AUD000629,2026-06-01,S002,SKU0129,10,7,70.0,Compliant,None
AUD000630,2026-06-01,S002,SKU0130,21,18,85.71,Compliant,None
AUD000631,2026-06-01,S002,SKU0131,16,0,0.0,Non-Compliant,Stock Out
AUD000632,2026-06-01,S002,SKU0132,22,16,72.73,Compliant,None
AUD000633,2026-06-01,S002,SKU0133,23,15,65.22,Compliant,None
AUD000634,2026-06-01,S002,SKU0134,38,23,60.53,Compliant,None
AUD000635,2026-06-01,S002,SKU0135,31,18,58.06,Compliant,None
AUD000636,2026-06-01,S002,SKU0136,17,3,17.65,Non-Compliant,Low Visibility
AUD000637,2026-06-01,S002,SKU0137,33,21,63.64,Compliant,None
AUD000638,2026-06-01,S002,SKU0138,14,2,14.29,Non-Compliant,Low Visibility
AUD000639,2026-06-01,S002,SKU0139,19,6,31.58,Non-Compliant,Low Visibility
AUD000640,2026-06-01,S002,SKU0140,16,1,6.25,Non-Compliant,Low Visibility
AUD000641,2026-06-01,S002,SKU0141,32,23,71.88,Compliant,None
AUD000642,2026-06-01,S002,SKU0142,28,15,53.57,Compliant,None
AUD000643,2026-06-01,S002,SKU0143,29,21,72.41,Compliant,None
AUD000644,2026-06-01,S002,SKU0144,37,29,78.38,Compliant,None
AUD000645,2026-06-01,S002,SKU0145,14,0,0.0,Non-Compliant,Stock Out
AUD000646,2026-06-01,S002,SKU0146,26,22,84.62,Compliant,None
AUD000647,2026-06-01,S002,SKU0147,16,4,25.0,Non-Compliant,Low Visibility
AUD000648,2026-06-01,S002,SKU0148,20,15,75.0,Compliant,None
AUD000649,2026-06-01,S002,SKU0149,17,5,29.41,Non-Compliant,Low Visibility
AUD000650,2026-06-01,S002,SKU0150,26,26,100.0,Compliant,None
AUD000651,2026-06-01,S002,SKU0151,21,15,71.43,Compliant,None
AUD000652,2026-06-01,S002,SKU0152,27,24,88.89,Compliant,None
AUD000653,2026-06-01,S002,SKU0153,33,14,42.42,Non-Compliant,Low Visibility
AUD000654,2026-06-01,S002,SKU0154,23,22,95.65,Compliant,None
AUD000655,2026-06-01,S002,SKU0155,24,21,87.5,Compliant,None
AUD000656,2026-06-01,S002,SKU0156,30,27,90.0,Compliant,None
AUD000657,2026-06-01,S002,SKU0157,22,21,95.45,Compliant,None
AUD000658,2026-06-01,S002,SKU0158,11,9,81.82,Compliant,None
AUD000659,2026-06-01,S002,SKU0159,18,15,83.33,Compliant,None
AUD000660,2026-06-01,S002,SKU0160,12,7,58.33,Compliant,None
AUD000661,2026-06-01,S002,SKU0161,26,9,34.62,Non-Compliant,Low Visibility
AUD000662,2026-06-01,S002,SKU0162,12,3,25.0,Non-Compliant,Low Visibility
AUD000663,2026-06-01,S002,SKU0163,32,16,50.0,Compliant,None
AUD000664,2026-06-01,S002,SKU0164,14,10,71.43,Compliant,None
AUD000665,2026-06-01,S002,SKU0165,37,34,91.89,Compliant,None
AUD000666,2026-06-01,S002,SKU0166,28,18,64.29,Compliant,None
AUD000667,2026-06-01,S002,SKU0167,37,34,91.89,Compliant,None
AUD000668,2026-06-01,S002,SKU0168,28,12,42.86,Non-Compliant,Low Visibility
AUD000669,2026-06-01,S002,SKU0169,17,9,52.94,Compliant,None
AUD000670,2026-06-01,S002,SKU0170,14,2,14.29,Non-Compliant,Low Visibility
AUD000671,2026-06-01,S002,SKU0171,27,19,70.37,Compliant,None
AUD000672,2026-06-01,S002,SKU0172,25,7,28.0,Non-Compliant,Low Visibility
AUD000673,2026-06-01,S002,SKU0173,35,28,80.0,Compliant,None
AUD000674,2026-06-01,S002,SKU0174,26,8,30.77,Non-Compliant,Low Visibility
AUD000675,2026-06-01,S002,SKU0175,28,28,100.0,Compliant,None
AUD000676,2026-06-01,S002,SKU0176,24,19,79.17,Compliant,None
AUD000677,2026-06-01,S002,SKU0177,31,26,83.87,Compliant,None
AUD000678,2026-06-01,S002,SKU0178,38,37,97.37,Compliant,None
AUD000679,2026-06-01,S002,SKU0179,10,9,90.0,Compliant,None
AUD000680,2026-06-01,S002,SKU0180,16,7,43.75,Non-Compliant,Low Visibility
AUD000681,2026-06-01,S002,SKU0181,28,23,82.14,Compliant,None
AUD000682,2026-06-01,S002,SKU0182,10,6,60.0,Compliant,None
AUD000683,2026-06-01,S002,SKU0183,37,31,83.78,Compliant,None
AUD000684,2026-06-01,S002,SKU0184,26,13,50.0,Compliant,None
AUD000685,2026-06-01,S002,SKU0185,19,17,89.47,Compliant,None
AUD000686,2026-06-01,S002,SKU0186,34,30,88.24,Compliant,None
AUD000687,2026-06-01,S002,SKU0187,14,3,21.43,Non-Compliant,Low Visibility
AUD000688,2026-06-01,S002,SKU0188,13,12,92.31,Compliant,None
AUD000689,2026-06-01,S002,SKU0189,20,6,30.0,Non-Compliant,Low Visibility
AUD000690,2026-06-01,S002,SKU0190,11,0,0.0,Non-Compliant,Stock Out
