inventory_id,store_id,sku_id,inventory_date,expected_stock,actual_stock,stock_status
INV000462,S001,SKU0462,2026-06-01,75,60,In Stock
INV000463,S001,SKU0463,2026-06-01,68,29,In Stock
INV000464,S001,SKU0464,2026-06-01,94,69,In Stock
INV000465,S001,SKU0465,2026-06-01,57,26,In Stock
INV000466,S001,SKU0466,2026-06-01,29,0,Out of Stock
INV000467,S001,SKU0467,2026-06-01,76,74,In Stock
INV000468,S001,SKU0468,2026-06-01,94,58,In Stock
INV000469,S001,SKU0469,2026-06-01,69,54,In Stock
INV000470,S001,SKU0470,2026-06-01,80,64,In Stock
INV000471,S001,SKU0471,2026-06-01,37,30,In Stock
INV000472,S001,SKU0472,2026-06-01,51,25,In Stock
INV000473,S001,SKU0473,2026-06-01,41,27,In Stock
INV000474,S001,SKU0474,2026-06-01,43,6,Low Stock
INV000475,S001,SKU0475,2026-06-01,50,22,In Stock
INV000476,S001,SKU0476,2026-06-01,40,29,In Stock
INV000477,S001,SKU0477,2026-06-01,70,67,In Stock
INV000478,S001,SKU0478,2026-06-01,43,11,In Stock
INV000479,S001,SKU0479,2026-06-01,95,77,In Stock
INV000480,S001,SKU0480,2026-06-01,86,64,In Stock
INV000481,S001,SKU0481,2026-06-01,34,0,Out of Stock
INV000482,S001,SKU0482,2026-06-01,99,87,In Stock
INV000483,S001,SKU0483,2026-06-01,27,21,In Stock
INV000484,S001,SKU0484,2026-06-01,77,71,In Stock
INV000485,S001,SKU0485,2026-06-01,20,0,Out of Stock
INV000486,S001,SKU0486,2026-06-01,55,48,In Stock
INV000487,S001,SKU0487,2026-06-01,94,91,In Stock
INV000488,S001,SKU0488,2026-06-01,57,34,In Stock
INV000489,S001,SKU0489,2026-06-01,99,98,In Stock
INV000490,S001,SKU0490,2026-06-01,44,20,In Stock
INV000491,S001,SKU0491,2026-06-01,51,26,In Stock
INV000492,S001,SKU0492,2026-06-01,34,34,In Stock
INV000493,S001,SKU0493,2026-06-01,57,40,In Stock
INV000494,S001,SKU0494,2026-06-01,36,15,In Stock
INV000495,S001,SKU0495,2026-06-01,89,57,In Stock
INV000496,S001,SKU0496,2026-06-01,71,64,In Stock
INV000497,S001,SKU0497,2026-06-01,30,14,In Stock
INV000498,S001,SKU0498,2026-06-01,65,32,In Stock
INV000499,S001,SKU0499,2026-06-01,48,23,In Stock
INV000500,S001,SKU0500,2026-06-01,98,63,In Stock
INV000501,S002,SKU0001,2026-06-01,87,50,In Stock
INV000502,S002,SKU0002,2026-06-01,90,69,In Stock
INV000503,S002,SKU0003,2026-06-01,88,77,In Stock
INV000504,S002,SKU0004,2026-06-01,71,56,In Stock
INV000505,S002,SKU0005,2026-06-01,87,77,In Stock
INV000506,S002,SKU0006,2026-06-01,47,43,In Stock
INV000507,S002,SKU0007,2026-06-01,76,38,In Stock
INV000508,S002,SKU0008,2026-06-01,97,69,In Stock
INV000509,S002,SKU0009,2026-06-01,26,0,Out of Stock
INV000510,S002,SKU0010,2026-06-01,32,17,In Stock
INV000511,S002,SKU0011,2026-06-01,50,40,In Stock
INV000512,S002,SKU0012,2026-06-01,55,37,In Stock
INV000513,S002,SKU0013,2026-06-01,58,40,In Stock
INV000514,S002,SKU0014,2026-06-01,29,15,In Stock
INV000515,S002,SKU0015,2026-06-01,38,18,In Stock
INV000516,S002,SKU0016,2026-06-01,50,26,In Stock
INV000517,S002,SKU0017,2026-06-01,79,49,In Stock
INV000518,S002,SKU0018,2026-06-01,43,33,In Stock
INV000519,S002,SKU0019,2026-06-01,74,39,In Stock
INV000520,S002,SKU0020,2026-06-01,40,18,In Stock
INV000521,S002,SKU0021,2026-06-01,91,70,In Stock
INV000522,S002,SKU0022,2026-06-01,73,47,In Stock
INV000523,S002,SKU0023,2026-06-01,21,11,In Stock
INV000524,S002,SKU0024,2026-06-01,30,29,In Stock
INV000525,S002,SKU0025,2026-06-01,33,0,Out of Stock
INV000526,S002,SKU0026,2026-06-01,82,76,In Stock
INV000527,S002,SKU0027,2026-06-01,46,13,In Stock
INV000528,S002,SKU0028,2026-06-01,20,0,Out of Stock
INV000529,S002,SKU0029,2026-06-01,37,31,In Stock
INV000530,S002,SKU0030,2026-06-01,60,23,In Stock
INV000531,S002,SKU0031,2026-06-01,61,35,In Stock
INV000532,S002,SKU0032,2026-06-01,93,84,In Stock
INV000533,S002,SKU0033,2026-06-01,22,11,In Stock
INV000534,S002,SKU0034,2026-06-01,83,83,In Stock
INV000535,S002,SKU0035,2026-06-01,93,90,In Stock
INV000536,S002,SKU0036,2026-06-01,59,23,In Stock
INV000537,S002,SKU0037,2026-06-01,99,86,In Stock
INV000538,S002,SKU0038,2026-06-01,92,64,In Stock
INV000539,S002,SKU0039,2026-06-01,51,21,In Stock
INV000540,S002,SKU0040,2026-06-01,37,5,Low Stock
INV000541,S002,SKU0041,2026-06-01,53,23,In Stock
INV000542,S002,SKU0042,2026-06-01,39,15,In Stock
INV000543,S002,SKU0043,2026-06-01,70,57,In Stock
INV000544,S002,SKU0044,2026-06-01,52,51,In Stock
INV000545,S002,SKU0045,2026-06-01,86,81,In Stock
INV000546,S002,SKU0046,2026-06-01,91,75,In Stock
INV000547,S002,SKU0047,2026-06-01,71,59,In Stock
INV000548,S002,SKU0048,2026-06-01,27,6,In Stock
INV000549,S002,SKU0049,2026-06-01,88,57,In Stock
INV000550,S002,SKU0050,2026-06-01,71,61,In Stock
INV000551,S002,SKU0051,2026-06-01,55,35,In Stock
INV000552,S002,SKU0052,2026-06-01,56,55,In Stock
INV000553,S002,SKU0053,2026-06-01,32,11,In Stock
INV000554,S002,SKU0054,2026-06-01,76,67,In Stock
INV000555,S002,SKU0055,2026-06-01,50,46,In Stock
INV000556,S002,SKU0056,2026-06-01,33,24,In Stock
INV000557,S002,SKU0057,2026-06-01,90,85,In Stock
INV000558,S002,SKU0058,2026-06-01,36,26,In Stock
INV000559,S002,SKU0059,2026-06-01,43,12,In Stock
INV000560,S002,SKU0060,2026-06-01,96,75,In Stock
INV000561,S002,SKU0061,2026-06-01,82,58,In Stock
INV000562,S002,SKU0062,2026-06-01,40,37,In Stock
INV000563,S002,SKU0063,2026-06-01,82,50,In Stock
INV000564,S002,SKU0064,2026-06-01,58,42,In Stock
INV000565,S002,SKU0065,2026-06-01,72,61,In Stock
INV000566,S002,SKU0066,2026-06-01,52,48,In Stock
INV000567,S002,SKU0067,2026-06-01,74,74,In Stock
INV000568,S002,SKU0068,2026-06-01,80,63,In Stock
INV000569,S002,SKU0069,2026-06-01,69,51,In Stock
INV000570,S002,SKU0070,2026-06-01,25,0,Out of Stock
INV000571,S002,SKU0071,2026-06-01,62,26,In Stock
INV000572,S002,SKU0072,2026-06-01,23,0,Out of Stock
INV000573,S002,SKU0073,2026-06-01,69,67,In Stock
INV000574,S002,SKU0074,2026-06-01,22,0,Out of Stock
INV000575,S002,SKU0075,2026-06-01,37,37,In Stock
INV000576,S002,SKU0076,2026-06-01,89,51,In Stock
INV000577,S002,SKU0077,2026-06-01,33,27,In Stock
INV000578,S002,SKU0078,2026-06-01,58,25,In Stock
INV000579,S002,SKU0079,2026-06-01,94,80,In Stock
INV000580,S002,SKU0080,2026-06-01,86,85,In Stock
INV000581,S002,SKU0081,2026-06-01,82,47,In Stock
INV000582,S002,SKU0082,2026-06-01,50,27,In Stock
INV000583,S002,SKU0083,2026-06-01,79,57,In Stock
INV000584,S002,SKU0084,2026-06-01,92,68,In Stock
INV000585,S002,SKU0085,2026-06-01,48,16,In Stock
INV000586,S002,SKU0086,2026-06-01,91,75,In Stock
INV000587,S002,SKU0087,2026-06-01,72,34,In Stock
INV000588,S002,SKU0088,2026-06-01,30,15,In Stock
INV000589,S002,SKU0089,2026-06-01,55,34,In Stock
INV000590,S002,SKU0090,2026-06-01,62,46,In Stock
INV000591,S002,SKU0091,2026-06-01,85,85,In Stock
INV000592,S002,SKU0092,2026-06-01,74,40,In Stock
INV000593,S002,SKU0093,2026-06-01,83,71,In Stock
INV000594,S002,SKU0094,2026-06-01,74,69,In Stock
INV000595,S002,SKU0095,2026-06-01,20,0,Out of Stock
INV000596,S002,SKU0096,2026-06-01,38,13,In Stock
INV000597,S002,SKU0097,2026-06-01,32,0,Out of Stock
INV000598,S002,SKU0098,2026-06-01,21,0,Out of Stock
INV000599,S002,SKU0099,2026-06-01,35,0,Out of Stock
INV000600,S002,SKU0100,2026-06-01,48,22,In Stock
INV000601,S002,SKU0101,2026-06-01,25,0,Out of Stock
INV000602,S002,SKU0102,2026-06-01,88,77,In Stock
INV000603,S002,SKU0103,2026-06-01,63,42,In Stock
INV000604,S002,SKU0104,2026-06-01,64,37,In Stock
INV000605,S002,SKU0105,2026-06-01,28,0,Out of Stock
INV000606,S002,SKU0106,2026-06-01,48,45,In Stock
INV000607,S002,SKU0107,2026-06-01,75,43,In Stock
INV000608,S002,SKU0108,2026-06-01,63,26,In Stock
INV000609,S002,SKU0109,2026-06-01,34,31,In Stock
INV000610,S002,SKU0110,2026-06-01,36,3,Low Stock
INV000611,S002,SKU0111,2026-06-01,93,93,In Stock
INV000612,S002,SKU0112,2026-06-01,92,71,In Stock
INV000613,S002,SKU0113,2026-06-01,49,30,In Stock
INV000614,S002,SKU0114,2026-06-01,68,55,In Stock
INV000615,S002,SKU0115,2026-06-01,65,64,In Stock
INV000616,S002,SKU0116,2026-06-01,76,73,In Stock
INV000617,S002,SKU0117,2026-06-01,85,62,In Stock
INV000618,S002,SKU0118,2026-06-01,38,12,In Stock
INV000619,S002,SKU0119,2026-06-01,62,53,In Stock
INV000620,S002,SKU0120,2026-06-01,77,41,In Stock
INV000621,S002,SKU0121,2026-06-01,43,23,In Stock
INV000622,S002,SKU0122,2026-06-01,94,80,In Stock
INV000623,S002,SKU0123,2026-06-01,93,82,In Stock
INV000624,S002,SKU0124,2026-06-01,29,7,In Stock
INV000625,S002,SKU0125,2026-06-01,36,11,In Stock
INV000626,S002,SKU0126,2026-06-01,40,23,In Stock
INV000627,S002,SKU0127,2026-06-01,68,54,In Stock
INV000628,S002,SKU0128,2026-06-01,68,51,In Stock
INV000629,S002,SKU0129,2026-06-01,48,12,In Stock
INV000630,S002,SKU0130,2026-06-01,89,71,In Stock
INV000631,S002,SKU0131,2026-06-01,56,20,In Stock
INV000632,S002,SKU0132,2026-06-01,66,46,In Stock
INV000633,S002,SKU0133,2026-06-01,34,29,In Stock
INV000634,S002,SKU0134,2026-06-01,44,21,In Stock
INV000635,S002,SKU0135,2026-06-01,51,39,In Stock
INV000636,S002,SKU0136,2026-06-01,35,29,In Stock
INV000637,S002,SKU0137,2026-06-01,98,91,In Stock
INV000638,S002,SKU0138,2026-06-01,74,74,In Stock
INV000639,S002,SKU0139,2026-06-01,20,18,In Stock
INV000640,S002,SKU0140,2026-06-01,35,35,In Stock
INV000641,S002,SKU0141,2026-06-01,54,18,In Stock
INV000642,S002,SKU0142,2026-06-01,62,54,In Stock
INV000643,S002,SKU0143,2026-06-01,43,12,In Stock
INV000644,S002,SKU0144,2026-06-01,25,9,In Stock
INV000645,S002,SKU0145,2026-06-01,45,37,In Stock
INV000646,S002,SKU0146,2026-06-01,46,44,In Stock
INV000647,S002,SKU0147,2026-06-01,91,53,In Stock
INV000648,S002,SKU0148,2026-06-01,51,29,In Stock
INV000649,S002,SKU0149,2026-06-01,76,45,In Stock
INV000650,S002,SKU0150,2026-06-01,64,28,In Stock
INV000651,S002,SKU0151,2026-06-01,55,23,In Stock
INV000652,S002,SKU0152,2026-06-01,60,39,In Stock
INV000653,S002,SKU0153,2026-06-01,73,57,In Stock
INV000654,S002,SKU0154,2026-06-01,39,34,In Stock
INV000655,S002,SKU0155,2026-06-01,40,37,In Stock
INV000656,S002,SKU0156,2026-06-01,58,34,In Stock
INV000657,S002,SKU0157,2026-06-01,78,55,In Stock
INV000658,S002,SKU0158,2026-06-01,21,0,Out of Stock
INV000659,S002,SKU0159,2026-06-01,80,51,In Stock
INV000660,S002,SKU0160,2026-06-01,37,0,Out of Stock
INV000661,S002,SKU0161,2026-06-01,75,48,In Stock
INV000662,S002,SKU0162,2026-06-01,30,23,In Stock
INV000663,S002,SKU0163,2026-06-01,66,66,In Stock
INV000664,S002,SKU0164,2026-06-01,98,84,In Stock
INV000665,S002,SKU0165,2026-06-01,48,21,In Stock
INV000666,S002,SKU0166,2026-06-01,48,25,In Stock
INV000667,S002,SKU0167,2026-06-01,71,70,In Stock
INV000668,S002,SKU0168,2026-06-01,69,46,In Stock
INV000669,S002,SKU0169,2026-06-01,55,18,In Stock
INV000670,S002,SKU0170,2026-06-01,50,11,In Stock
INV000671,S002,SKU0171,2026-06-01,62,54,In Stock
INV000672,S002,SKU0172,2026-06-01,69,52,In Stock
INV000673,S002,SKU0173,2026-06-01,52,33,In Stock
INV000674,S002,SKU0174,2026-06-01,96,72,In Stock
INV000675,S002,SKU0175,2026-06-01,65,53,In Stock
INV000676,S002,SKU0176,2026-06-01,43,13,In Stock
INV000677,S002,SKU0177,2026-06-01,67,38,In Stock
INV000678,S002,SKU0178,2026-06-01,83,52,In Stock
INV000679,S002,SKU0179,2026-06-01,57,31,In Stock
INV000680,S002,SKU0180,2026-06-01,35,0,Out of Stock
INV000681,S002,SKU0181,2026-06-01,32,20,In Stock
INV000682,S002,SKU0182,2026-06-01,79,42,In Stock
INV000683,S002,SKU0183,2026-06-01,95,74,In Stock
INV000684,S002,SKU0184,2026-06-01,85,80,In Stock
INV000685,S002,SKU0185,2026-06-01,23,0,Out of Stock
INV000686,S002,SKU0186,2026-06-01,76,52,In Stock
INV000687,S002,SKU0187,2026-06-01,58,33,In Stock
INV000688,S002,SKU0188,2026-06-01,82,46,In Stock
INV000689,S002,SKU0189,2026-06-01,98,66,In Stock
INV000690,S002,SKU0190,2026-06-01,40,30,In Stock
INV000691,S002,SKU0191,2026-06-01,99,71,In Stock
INV000692,S002,SKU0192,2026-06-01,45,44,In Stock
INV000693,S002,SKU0193,2026-06-01,72,60,In Stock
INV000694,S002,SKU0194,2026-06-01,65,38,In Stock
INV000695,S002,SKU0195,2026-06-01,97,76,In Stock
INV000696,S002,SKU0196,2026-06-01,82,57,In Stock
INV000697,S002,SKU0197,2026-06-01,89,89,In Stock
INV000698,S002,SKU0198,2026-06-01,36,29,In Stock
INV000699,S002,SKU0199,2026-06-01,59,50,In Stock
INV000700,S002,SKU0200,2026-06-01,29,9,In Stock
INV000701,S002,SKU0201,2026-06-01,87,77,In Stock
INV000702,S002,SKU0202,2026-06-01,41,15,In Stock
INV000703,S002,SKU0203,2026-06-01,27,0,Out of Stock
INV000704,S002,SKU0204,2026-06-01,76,69,In Stock
INV000705,S002,SKU0205,2026-06-01,31,11,In Stock
INV000706,S002,SKU0206,2026-06-01,57,20,In Stock
INV000707,S002,SKU0207,2026-06-01,62,48,In Stock
INV000708,S002,SKU0208,2026-06-01,83,78,In Stock
INV000709,S002,SKU0209,2026-06-01,21,0,Out of Stock
INV000710,S002,SKU0210,2026-06-01,62,34,In Stock
INV000711,S002,SKU0211,2026-06-01,78,68,In Stock
INV000712,S002,SKU0212,2026-06-01,56,17,In Stock
INV000713,S002,SKU0213,2026-06-01,25,6,In Stock
INV000714,S002,SKU0214,2026-06-01,65,41,In Stock
INV000715,S002,SKU0215,2026-06-01,88,83,In Stock
INV000716,S002,SKU0216,2026-06-01,93,62,In Stock
INV000717,S002,SKU0217,2026-06-01,28,28,In Stock
INV000718,S002,SKU0218,2026-06-01,77,51,In Stock
INV000719,S002,SKU0219,2026-06-01,22,9,In Stock
INV000720,S002,SKU0220,2026-06-01,34,27,In Stock
INV000721,S002,SKU0221,2026-06-01,90,81,In Stock
INV000722,S002,SKU0222,2026-06-01,69,57,In Stock
INV000723,S002,SKU0223,2026-06-01,35,28,In Stock
INV000724,S002,SKU0224,2026-06-01,95,85,In Stock
INV000725,S002,SKU0225,2026-06-01,75,73,In Stock
INV000726,S002,SKU0226,2026-06-01,86,84,In Stock
INV000727,S002,SKU0227,2026-06-01,76,47,In Stock
INV000728,S002,SKU0228,2026-06-01,87,86,In Stock
INV000729,S002,SKU0229,2026-06-01,72,44,In Stock
INV000730,S002,SKU0230,2026-06-01,35,25,In Stock
INV000731,S002,SKU0231,2026-06-01,51,12,In Stock
INV000732,S002,SKU0232,2026-06-01,63,31,In Stock
INV000733,S002,SKU0233,2026-06-01,92,58,In Stock
INV000734,S002,SKU0234,2026-06-01,66,31,In Stock
INV000735,S002,SKU0235,2026-06-01,41,20,In Stock
INV000736,S002,SKU0236,2026-06-01,20,16,In Stock
INV000737,S002,SKU0237,2026-06-01,37,5,Low Stock
INV000738,S002,SKU0238,2026-06-01,58,31,In Stock
INV000739,S002,SKU0239,2026-06-01,43,8,Low Stock
INV000740,S002,SKU0240,2026-06-01,99,83,In Stock
INV000741,S002,SKU0241,2026-06-01,28,26,In Stock
INV000742,S002,SKU0242,2026-06-01,72,72,In Stock
INV000743,S002,SKU0243,2026-06-01,50,43,In Stock
INV000744,S002,SKU0244,2026-06-01,23,12,In Stock
INV000745,S002,SKU0245,2026-06-01,24,11,In Stock
INV000746,S002,SKU0246,2026-06-01,74,64,In Stock
INV000747,S002,SKU0247,2026-06-01,64,64,In Stock
INV000748,S002,SKU0248,2026-06-01,26,10,In Stock
INV000749,S002,SKU0249,2026-06-01,72,36,In Stock
INV000750,S002,SKU0250,2026-06-01,27,5,Low Stock
INV000751,S002,SKU0251,2026-06-01,77,77,In Stock
INV000752,S002,SKU0252,2026-06-01,77,63,In Stock
INV000753,S002,SKU0253,2026-06-01,98,84,In Stock
INV000754,S002,SKU0254,2026-06-01,40,15,In Stock
INV000755,S002,SKU0255,2026-06-01,50,36,In Stock
INV000756,S002,SKU0256,2026-06-01,91,77,In Stock
INV000757,S002,SKU0257,2026-06-01,79,41,In Stock
INV000758,S002,SKU0258,2026-06-01,46,12,In Stock
INV000759,S002,SKU0259,2026-06-01,28,22,In Stock
INV000760,S002,SKU0260,2026-06-01,21,0,Out of Stock
INV000761,S002,SKU0261,2026-06-01,88,68,In Stock
INV000762,S002,SKU0262,2026-06-01,61,30,In Stock
INV000763,S002,SKU0263,2026-06-01,96,65,In Stock
INV000764,S002,SKU0264,2026-06-01,67,44,In Stock
INV000765,S002,SKU0265,2026-06-01,65,42,In Stock
INV000766,S002,SKU0266,2026-06-01,57,26,In Stock
INV000767,S002,SKU0267,2026-06-01,66,59,In Stock
INV000768,S002,SKU0268,2026-06-01,68,37,In Stock
INV000769,S002,SKU0269,2026-06-01,82,77,In Stock
INV000770,S002,SKU0270,2026-06-01,30,10,In Stock
INV000771,S002,SKU0271,2026-06-01,71,50,In Stock
INV000772,S002,SKU0272,2026-06-01,33,29,In Stock
INV000773,S002,SKU0273,2026-06-01,42,37,In Stock
INV000774,S002,SKU0274,2026-06-01,91,71,In Stock
INV000775,S002,SKU0275,2026-06-01,83,50,In Stock
INV000776,S002,SKU0276,2026-06-01,85,55,In Stock
INV000777,S002,SKU0277,2026-06-01,42,39,In Stock
INV000778,S002,SKU0278,2026-06-01,82,62,In Stock
INV000779,S002,SKU0279,2026-06-01,80,63,In Stock
INV000780,S002,SKU0280,2026-06-01,92,62,In Stock
INV000781,S002,SKU0281,2026-06-01,79,67,In Stock
INV000782,S002,SKU0282,2026-06-01,83,55,In Stock
INV000783,S002,SKU0283,2026-06-01,41,6,Low Stock
INV000784,S002,SKU0284,2026-06-01,51,43,In Stock
INV000785,S002,SKU0285,2026-06-01,96,79,In Stock
INV000786,S002,SKU0286,2026-06-01,26,16,In Stock
INV000787,S002,SKU0287,2026-06-01,52,14,In Stock
INV000788,S002,SKU0288,2026-06-01,68,51,In Stock
INV000789,S002,SKU0289,2026-06-01,97,63,In Stock
INV000790,S002,SKU0290,2026-06-01,48,12,In Stock
INV000791,S002,SKU0291,2026-06-01,74,50,In Stock
INV000792,S002,SKU0292,2026-06-01,42,7,Low Stock
INV000793,S002,SKU0293,2026-06-01,41,26,In Stock
INV000794,S002,SKU0294,2026-06-01,82,44,In Stock
INV000795,S002,SKU0295,2026-06-01,84,58,In Stock
INV000796,S002,SKU0296,2026-06-01,39,9,In Stock
INV000797,S002,SKU0297,2026-06-01,50,30,In Stock
INV000798,S002,SKU0298,2026-06-01,62,32,In Stock
INV000799,S002,SKU0299,2026-06-01,50,40,In Stock
INV000800,S002,SKU0300,2026-06-01,96,77,In Stock
INV000801,S002,SKU0301,2026-06-01,84,61,In Stock
INV000802,S002,SKU0302,2026-06-01,76,46,In Stock
INV000803,S002,SKU0303,2026-06-01,75,43,In Stock
INV000804,S002,SKU0304,2026-06-01,68,44,In Stock
INV000805,S002,SKU0305,2026-06-01,95,71,In Stock
INV000806,S002,SKU0306,2026-06-01,90,55,In Stock
INV000807,S002,SKU0307,2026-06-01,29,27,In Stock
INV000808,S002,SKU0308,2026-06-01,63,60,In Stock
INV000809,S002,SKU0309,2026-06-01,46,46,In Stock
INV000810,S002,SKU0310,2026-06-01,50,46,In Stock
INV000811,S002,SKU0311,2026-06-01,93,89,In Stock
INV000812,S002,SKU0312,2026-06-01,32,17,In Stock
INV000813,S002,SKU0313,2026-06-01,40,34,In Stock
INV000814,S002,SKU0314,2026-06-01,22,12,In Stock
INV000815,S002,SKU0315,2026-06-01,24,0,Out of Stock
INV000816,S002,SKU0316,2026-06-01,42,35,In Stock
INV000817,S002,SKU0317,2026-06-01,60,44,In Stock
INV000818,S002,SKU0318,2026-06-01,74,52,In Stock
INV000819,S002,SKU0319,2026-06-01,41,13,In Stock
INV000820,S002,SKU0320,2026-06-01,42,14,In Stock
INV000821,S002,SKU0321,2026-06-01,86,72,In Stock
INV000822,S002,SKU0322,2026-06-01,62,38,In Stock
INV000823,S002,SKU0323,2026-06-01,44,12,In Stock
INV000824,S002,SKU0324,2026-06-01,76,47,In Stock
INV000825,S002,SKU0325,2026-06-01,60,52,In Stock
INV000826,S002,SKU0326,2026-06-01,62,50,In Stock
INV000827,S002,SKU0327,2026-06-01,43,26,In Stock
INV000828,S002,SKU0328,2026-06-01,41,30,In Stock
INV000829,S002,SKU0329,2026-06-01,77,60,In Stock
INV000830,S002,SKU0330,2026-06-01,20,8,In Stock
INV000831,S002,SKU0331,2026-06-01,53,19,In Stock
INV000832,S002,SKU0332,2026-06-01,95,70,In Stock
INV000833,S002,SKU0333,2026-06-01,70,41,In Stock
INV000834,S002,SKU0334,2026-06-01,41,22,In Stock
INV000835,S002,SKU0335,2026-06-01,57,24,In Stock
INV000836,S002,SKU0336,2026-06-01,88,84,In Stock
INV000837,S002,SKU0337,2026-06-01,97,75,In Stock
INV000838,S002,SKU0338,2026-06-01,46,20,In Stock
INV000839,S002,SKU0339,2026-06-01,45,34,In Stock
INV000840,S002,SKU0340,2026-06-01,52,32,In Stock
INV000841,S002,SKU0341,2026-06-01,65,57,In Stock
INV000842,S002,SKU0342,2026-06-01,46,29,In Stock
INV000843,S002,SKU0343,2026-06-01,81,48,In Stock
INV000844,S002,SKU0344,2026-06-01,83,46,In Stock
INV000845,S002,SKU0345,2026-06-01,85,53,In Stock
INV000846,S002,SKU0346,2026-06-01,74,45,In Stock
INV000847,S002,SKU0347,2026-06-01,52,50,In Stock
INV000848,S002,SKU0348,2026-06-01,71,48,In Stock
INV000849,S002,SKU0349,2026-06-01,95,60,In Stock
INV000850,S002,SKU0350,2026-06-01,44,21,In Stock
INV000851,S002,SKU0351,2026-06-01,72,35,In Stock
INV000852,S002,SKU0352,2026-06-01,87,63,In Stock
INV000853,S002,SKU0353,2026-06-01,51,21,In Stock
INV000854,S002,SKU0354,2026-06-01,28,0,Out of Stock
INV000855,S002,SKU0355,2026-06-01,90,57,In Stock
INV000856,S002,SKU0356,2026-06-01,65,59,In Stock
INV000857,S002,SKU0357,2026-06-01,33,1,Low Stock
INV000858,S002,SKU0358,2026-06-01,21,18,In Stock
INV000859,S002,SKU0359,2026-06-01,70,32,In Stock
INV000860,S002,SKU0360,2026-06-01,77,61,In Stock
INV000861,S002,SKU0361,2026-06-01,80,71,In Stock
INV000862,S002,SKU0362,2026-06-01,86,84,In Stock
INV000863,S002,SKU0363,2026-06-01,40,39,In Stock
INV000864,S002,SKU0364,2026-06-01,84,74,In Stock
INV000865,S002,SKU0365,2026-06-01,97,87,In Stock
INV000866,S002,SKU0366,2026-06-01,96,57,In Stock
INV000867,S002,SKU0367,2026-06-01,31,30,In Stock
INV000868,S002,SKU0368,2026-06-01,21,0,Out of Stock
INV000869,S002,SKU0369,2026-06-01,67,58,In Stock
INV000870,S002,SKU0370,2026-06-01,29,10,In Stock
INV000871,S002,SKU0371,2026-06-01,41,5,Low Stock
INV000872,S002,SKU0372,2026-06-01,70,34,In Stock
INV000873,S002,SKU0373,2026-06-01,29,0,Out of Stock
INV000874,S002,SKU0374,2026-06-01,94,61,In Stock
INV000875,S002,SKU0375,2026-06-01,92,64,In Stock
INV000876,S002,SKU0376,2026-06-01,41,27,In Stock
INV000877,S002,SKU0377,2026-06-01,41,39,In Stock
INV000878,S002,SKU0378,2026-06-01,68,43,In Stock
INV000879,S002,SKU0379,2026-06-01,53,42,In Stock
INV000880,S002,SKU0380,2026-06-01,88,75,In Stock
INV000881,S002,SKU0381,2026-06-01,32,11,In Stock
INV000882,S002,SKU0382,2026-06-01,98,68,In Stock
INV000883,S002,SKU0383,2026-06-01,88,63,In Stock
INV000884,S002,SKU0384,2026-06-01,24,19,In Stock
INV000885,S002,SKU0385,2026-06-01,77,70,In Stock
INV000886,S002,SKU0386,2026-06-01,82,75,In Stock
INV000887,S002,SKU0387,2026-06-01,21,0,Out of Stock
INV000888,S002,SKU0388,2026-06-01,21,4,Low Stock
INV000889,S002,SKU0389,2026-06-01,26,7,In Stock
INV000890,S002,SKU0390,2026-06-01,43,20,In Stock
INV000891,S002,SKU0391,2026-06-01,40,6,Low Stock
INV000892,S002,SKU0392,2026-06-01,84,46,In Stock
INV000893,S002,SKU0393,2026-06-01,98,86,In Stock
INV000894,S002,SKU0394,2026-06-01,22,14,In Stock
INV000895,S002,SKU0395,2026-06-01,58,57,In Stock
INV000896,S002,SKU0396,2026-06-01,81,52,In Stock
INV000897,S002,SKU0397,2026-06-01,91,59,In Stock
INV000898,S002,SKU0398,2026-06-01,65,64,In Stock
INV000899,S002,SKU0399,2026-06-01,35,24,In Stock
INV000900,S002,SKU0400,2026-06-01,57,31,In Stock
INV000901,S002,SKU0401,2026-06-01,42,6,Low Stock
INV000902,S002,SKU0402,2026-06-01,76,50,In Stock
INV000903,S002,SKU0403,2026-06-01,79,72,In Stock
INV000904,S002,SKU0404,2026-06-01,53,52,In Stock
INV000905,S002,SKU0405,2026-06-01,25,7,In Stock
INV000906,S002,SKU0406,2026-06-01,27,7,In Stock
INV000907,S002,SKU0407,2026-06-01,96,73,In Stock
INV000908,S002,SKU0408,2026-06-01,64,25,In Stock
INV000909,S002,SKU0409,2026-06-01,53,27,In Stock
INV000910,S002,SKU0410,2026-06-01,92,67,In Stock
INV000911,S002,SKU0411,2026-06-01,66,66,In Stock
INV000912,S002,SKU0412,2026-06-01,80,41,In Stock
INV000913,S002,SKU0413,2026-06-01,82,55,In Stock
INV000914,S002,SKU0414,2026-06-01,65,62,In Stock
